Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	UP by age-1(mg44) mutant	26	233	783	30409	2.13E-09	6.70E-06	2.27E-08	lys-8;C17H12.6;C32H11.4;C32H11.9;C50F4.1;fbxa-88;F14H3.12;asp-6;spp-18;clec-66;lipl-1;F55G11.2;F55G11.8;H20E11.3;K06A4.7;dod-17;clec-265;fbxa-54;col-2;lys-2;Y34B4A.6;Y52E8A.3;clec-85;lec-6;clec-143;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/21408062
Microbes;Mutants	Up in sta-1 mutants by Orsay Virus infection	10	233	68	30409	2.60E-09	8.17E-06	2.75E-08	C17H12.6;C17H12.6;dod-21;dod-21;C32H11.9;C32H11.9;ech-9;ech-9;clec-45;clec-45	https://journals.asm.org/doi/full/10.1128/mBio.00924-17
Mutants	Up in sta-1 mutants by Orsay Virus infection	10	233	68	30409	2.60E-09	8.17E-06	2.75E-08	C17H12.6;C17H12.6;dod-21;dod-21;C32H11.9;C32H11.9;ech-9;ech-9;clec-45;clec-45	https://journals.asm.org/doi/full/10.1128/mBio.00924-17
Mutants	UP by lin-35 mutant (Latorre)	21	233	507	30409	2.84E-09	8.94E-06	3.00E-08	C06B8.2;math-15;F01D5.1;cyp-37B1;clec-62;clec-63;clec-64;clec-66;dct-17;F42C5.4;F42G2.2;fbxa-182;fbxa-4;fbxa-188;F55G11.8;K06G5.1;K08D8.5;nhr-99;clec-83;clec-85;ZC196.1	http://www.ncbi.nlm.nih.gov/pubmed/25737279
Chemicals/stress	UP osm-11 mutant	17	233	312	30409	2.96E-09	9.32E-06	3.12E-08	lys-8;hpo-15;gba-1;C50F4.1;cyp-37B1;F31F7.1;clec-62;clec-63;clec-65;dod-23;F54D5.4;lipl-1;H34I24.2;K06G5.1;T02C5.1;T09E11.11;Y40D12A.2	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Mutants	UP by gei-8(ok1671) homozygous mutant	16	233	271	30409	3.34E-09	1.05E-05	3.50E-08	hpo-15;dod-21;F12A10.7;asp-6;F31F7.1;clec-65;clec-66;F49F1.6;F49F1.7;F55G11.8;vit-3;vit-4;K08D8.5;lys-2;clec-85;Y55F3BR.11	http://www.ncbi.nlm.nih.gov/pubmed/23484030
DAF/Insulin/food	Repressed by daf-16 (Heimbucher)	18	233	362	30409	3.52E-09	1.11E-05	3.69E-08	B0244.10;C12D12.1;C45E1.4;ifb-2;clec-66;F40F4.6;F49F1.6;F55G11.2;F55G11.8;dod-17;clec-265;ifc-2;scav-5;T01D3.6;clec-173;pcp-4;cln-3.3;ZK856.5	https://www.ncbi.nlm.nih.gov/pubmed/26154057
DAF/Insulin/food	down by daf-2 mutant & RNAi (Murphy)	15	233	231	30409	3.54E-09	1.12E-05	3.69E-08	hpo-15;dod-21;C32H11.4;C32H11.9;dct-17;dod-23;F55G11.7;F55G11.8;vit-3;vit-4;K06G5.1;K08D8.5;dod-17;clec-265;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/12845331
Tissue	herm soma enriched	19	233	411	30409	3.60E-09	1.13E-05	3.75E-08	C06B8.2;hpo-15;C31B8.7;math-20;C50F4.1;ech-9;spp-18;nhr-8;clec-65;dod-23;egas-4;F55G1.15;nhr-193;K11E4.2;fbxa-54;T25D10.1;Y39D8A.1;Y40D12A.2;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/14668411
Mutants	UP by swsn-2.2 RNAi	22	233	570	30409	3.75E-09	1.18E-05	3.89E-08	C12D12.1;dod-21;C32H11.4;C32H11.9;ugt-43;F01D5.1;clec-65;dct-17;dod-23;F49F1.7;vit-3;dod-17;ifc-2;T01D3.6;Y22D7AR.7;srd-64;fbxa-74;lys-1;lys-2;clec-83;Y54G2A.49;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/26739451
Mutants	Up by swsn-2.2 (RNAi)	22	233	574	30409	4.24E-09	1.34E-05	4.38E-08	C12D12.1;dod-21;C32H11.4;C32H11.9;ugt-43;F01D5.1;clec-65;dct-17;dod-23;F49F1.7;vit-3;dod-17;ifc-2;T01D3.6;Y22D7AR.7;srd-64;fbxa-74;lys-1;lys-2;clec-83;Y54G2A.49;clec-143	https://pubmed.ncbi.nlm.nih.gov/26739451/
Chemicals/stress	UP dpy-9 mutant	39	233	1732	30409	4.70E-09	1.48E-05	4.80E-08	C12D12.1;lys-8;gba-1;math-20;D2007.1;F01D5.1;ifb-2;F14B8.6;F19C7.1;cyp-37B1;F31F7.1;nhr-8;clec-62;clec-63;clec-65;clec-66;F54D5.4;F55G11.8;ora-1;H20E11.3;K06G5.1;clec-265;ifc-2;R03G8.3;scav-5;T02C5.1;T18D3.7;ugt-54;T25D10.1;pcp-4;lys-1;lys-2;Y40D12A.2;Y57G7A.1;hum-8;plc-2;cln-3.3;ZK1320.3;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/20126308
Mutants;DAF/Insulin/food	Down in daf-2 (Senchuk)	16	233	278	30409	4.71E-09	1.48E-05	4.80E-08	C06B8.2;C06B8.2;math-15;math-15;C17H12.6;C17H12.6;dod-23;dod-23;F55G11.2;F55G11.2;dod-17;dod-17;clec-265;clec-265;pcp-4;pcp-4	https://pubmed.ncbi.nlm.nih.gov/29522556/
DAF/Insulin/food	Down N2-Cel-ToRRNAi-fasting	16	233	278	30409	4.71E-09	1.48E-05	4.80E-08	lys-8;F19C7.1;cyp-37B1;clec-62;clec-63;clec-65;lipl-1;F55G11.8;H34I24.2;K06G5.1;K08D8.5;T23F4.3;Y41D4B.17;clec-85;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19079239
DAF/Insulin/food	Down in daf-2 (Senchuk)	16	233	278	30409	4.71E-09	1.48E-05	4.80E-08	C06B8.2;C06B8.2;math-15;math-15;C17H12.6;C17H12.6;dod-23;dod-23;F55G11.2;F55G11.2;dod-17;dod-17;clec-265;clec-265;pcp-4;pcp-4	https://pubmed.ncbi.nlm.nih.gov/29522556/
Mutants	down by dcr-1 RNAi (Rybak-Wolf)	13	233	166	30409	6.64E-09	2.09E-05	6.75E-08	C32H11.4;clec-66;F55G11.2;F55G11.8;vit-3;vit-4;K08D8.5;dod-17;clec-265;ugt-54;clec-85;lec-6;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/25416952
DAF/Insulin/food	down by food under low salt (Burton)	24	233	708	30409	7.05E-09	2.22E-05	7.14E-08	C12D12.1;F19C7.1;clec-66;dct-17;F40F4.6;F49F1.6;F54D5.4;F55G11.8;K08D8.5;dod-17;clec-265;R03G8.3;scav-5;clec-173;W04B5.3;pcp-4;fbxa-74;lys-2;Y34B4A.6;Y41D4B.17;clec-85;lec-6;fbxa-19;clec-186	https://www.ncbi.nlm.nih.gov/pubmed/28166192
Microbes	down by B. thuringiensis at 6h (BT247, 1:2) (Yang)	26	233	832	30409	7.14E-09	2.25E-05	7.20E-08	acl-12;C32H11.4;ugt-43;F01D5.1;F19C7.1;rrn-3.56;rrn-2.1;dct-17;F40F4.6;dod-23;F54D5.4;lipl-1;F55G11.2;vit-3;vit-4;K08D8.5;K09C4.1;dod-17;nhr-99;lipl-3;T09E11.11;Y34B4A.6;Y40D12A.2;clec-84;cln-3.3;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Mutants	UP by P-granule RNAi (Knutson)	45	233	2244	30409	7.16E-09	2.25E-05	7.20E-08	acl-12;C05C12.4;C12D12.1;lys-8;hpo-15;C32H11.4;gba-1;C49A9.6;D2092.1;F19C7.1;F31F7.1;clec-62;clec-63;clec-65;F42G2.2;dod-23;F49F1.7;F54D5.4;F56D6.8;vit-3;vit-4;H34I24.2;K06A4.7;K06G5.1;K08D8.5;clec-265;ifc-2;T01D3.6;T02C5.1;clec-173;pes-4;lys-1;lys-2;Y34B4A.6;Y48A6B.7;clec-83;clec-84;clec-85;lec-6;Y55F3BR.11;skr-4;hum-8;ZK1320.3;ZK418.6;clec-186	https://www.ncbi.nlm.nih.gov/pubmed/28258184
Mutants	UP by jmjd-3.1 expressed	61	233	3671	30409	7.62E-09	2.40E-05	7.64E-08	C03F11.2;C05C12.4;C06B8.2;C08B6.3;C12D12.1;math-15;lys-8;C17H12.6;hpo-15;dod-21;C32H11.9;gba-1;C44H9.6;C50F4.1;cyp-33C9;D2092.1;ugt-43;clec-45;F14B8.6;F21A3.11;asp-6;cyp-37B1;clec-62;clec-64;clec-66;dct-17;F40F4.6;F42C5.4;F42G2.2;fbxa-182;F42G2.5;F46G10.4;ora-1;slcf-1;H34I24.2;fozi-1;K06G5.1;clec-265;lact-3;ifc-2;R03G8.3;scav-5;T01D3.6;T02C5.1;fbxa-67;T25D10.1;clec-35;pcp-4;fbxa-74;lys-1;lys-2;fpn-1.1;Y40D12A.2;Y43F8B.24;Y48C3A.5;clec-85;Y82E9BL.18;Y94H6A.2;ZK1320.3;ZK287.9;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/27133168
Mutants	Up by dop-1	19	233	432	30409	7.81E-09	2.46E-05	7.81E-08	C03B1.14;C06B8.2;C17H12.6;C32H11.4;C45E1.4;F49F1.6;F49F1.7;F55G1.15;F55G11.2;ora-1;nhr-99;R03G8.3;T25D10.1;Y40C5A.1;Y40C7B.4;Y41D4B.17;Y52E8A.3;fbxa-89;cln-3.3	https://pubmed.ncbi.nlm.nih.gov/27261197/
DAF/Insulin/food	Up No Ivermectin No Food at 1hr vs. No Ivermectin Food at 1hr	16	233	291	30409	8.72E-09	2.75E-05	8.69E-08	math-15;C32H11.4;ech-9;fbxa-88;F14E5.1;clec-64;dct-17;F49F1.7;F55G11.2;H20E11.3;K08D8.5;clec-265;lys-2;Y40C7B.4;Y41D4B.17;clec-143	https://pubmed.ncbi.nlm.nih.gov/30296941/
Mutants	UP by pgl-1 mutant (Knutson)	52	233	2869	30409	9.47E-09	2.98E-05	9.42E-08	acl-12;C12D12.1;lys-8;hpo-15;dod-21;C32H11.4;gba-1;C45E1.4;C50F4.1;D2092.1;F01D5.1;F13H8.1;F14B8.6;F19C7.1;asp-6;F31F7.1;clec-62;clec-63;clec-65;F42C5.4;fbxa-182;dod-23;F49F1.7;F54D5.4;F55G1.15;F55G11.2;vit-3;vit-4;H34I24.2;K06A4.7;K06G5.1;K08D8.5;ifc-2;T01D3.6;T02C5.1;fbxa-135;fbxa-67;clec-173;W04B5.3;pes-4;lys-1;lys-2;Y34B4A.6;Y48C3A.5;clec-85;lec-6;Y55F3BR.11;hum-8;Y94H6A.2;ZK1320.3;ZK418.6;clec-186	https://www.ncbi.nlm.nih.gov/pubmed/28258184
DAF/Insulin/food	Fasting-Induced	37	233	1634	30409	1.14E-08	3.59E-05	1.13E-07	B0507.3;C08B6.3;C13C4.6;hpo-15;C45E1.4;C49A9.6;C50F4.1;ech-9;F14B8.6;cyp-37B1;F31F7.1;nhr-8;clec-62;clec-65;clec-66;psa-3;F42C5.4;lipl-1;nhr-193;K09C4.1;K12C11.6;K12C11.7;M04D5.3;lipl-3;T01D3.6;T02C5.1;fbxa-67;T18D3.7;T23F4.3;T24F1.5;ugt-54;Y40C5A.1;clec-83;clec-82;skr-4;plc-2;Y82E9BR.5	http://www.ncbi.nlm.nih.gov/pubmed/23352664
Mutants	Down in pals-22	8	233	37	30409	1.20E-08	3.78E-05	1.18E-07	dod-21;C32H11.4;F55G11.2;F55G11.8;vit-3;K09C4.1;dod-17;T23F4.3	https://pubmed.ncbi.nlm.nih.gov/30640956/
Other	UP by 4um heme	11	233	109	30409	1.26E-08	3.98E-05	1.24E-07	dod-21;cyp-33C9;clec-45;clec-46;clec-66;F42G2.2;F49F1.6;vit-3;vit-4;dod-17;clec-265	http://www.ncbi.nlm.nih.gov/pubmed/20686661
Other	Putative ubiquitin genes	25	233	796	30409	1.36E-08	4.30E-05	1.34E-07	fbxa-176;fbxa-88;fbxa-18;F31E9.3;F42C5.4;F42G2.5;fbxa-4;btb-9;fbxa-188;fbxa-190;R10E8.8;fbxa-67;fbxa-54;fbxa-55;fbxa-74;fbxa-219;skr-4;fbxa-89;fbxa-80;fbxa-19;Y82E9BL.18;Y9C9A.8;fbxa-29;fbxa-31;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/25523393
Microbes	Down in PA infection recovery period R2	13	233	177	30409	1.37E-08	4.31E-05	1.34E-07	C32H11.4;clec-66;F55G1.15;F55G11.2;F55G11.8;H20E11.3;dod-17;nhr-99;lipl-3;Y40D12A.2;Y41D4B.17;Y52E8A.3;clec-143	https://www.tandfonline.com/doi/full/10.1080/21505594.2016.1222334
Mutants	Up in mir-71(n4115) Day 5	28	233	994	30409	1.43E-08	4.51E-05	1.40E-07	B0507.3;B0507.3;F21A3.11;F21A3.11;clec-62;clec-62;F49F1.6;F49F1.6;F56D6.8;F56D6.8;ora-1;ora-1;H34I24.2;H34I24.2;K06G5.1;K06G5.1;K09C4.1;K09C4.1;K11E4.2;K11E4.2;lipl-3;lipl-3;Y41D4B.17;Y41D4B.17;Y43F8B.24;Y43F8B.24;clec-82;clec-82	https://pubmed.ncbi.nlm.nih.gov/29114017/
Microbes	Down in JU2519 12h before exposure to Myzocytiopsis humicola	29	233	1064	30409	1.49E-08	4.68E-05	1.45E-07	B0507.3;lys-8;hpo-15;C31C9.6;gba-1;C50F4.1;ech-9;asp-6;fars-3;F31E9.3;F31F7.1;clec-62;F49F1.7;F54D5.4;vit-3;vit-4;K02A11.4;K06A4.7;dod-17;R10E8.8;fbxa-67;Y110A2AL.3;srd-64;fbxa-80;fbxa-19;Y82E9BR.21;Y82E9BR.23;ZK1240.2;ZK1320.3	https://www.sciencedirect.com/science/article/pii/S0960982218300319#app2
Chemicals/stress	Changed by Chlorpyrifos+Diazinon 24C	38	233	1730	30409	1.50E-08	4.74E-05	1.46E-07	C06B8.2;C12D12.1;lys-8;C32H11.4;C32H11.9;gba-1;cyp-33C9;F01D5.1;ech-9;clec-45;F19C7.1;asp-6;spp-18;clec-63;clec-66;dct-17;F49F1.7;klf-3;F55G1.15;F55G11.2;vit-3;vit-4;H34I24.2;lact-3;T01D3.6;T02C5.1;fbxa-135;fbxa-67;T18D3.7;T23F4.3;W04B5.3;lys-1;lys-2;Y34F4.5;Y40C7B.4;clec-84;hum-8;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/21931806
Mutants	Down spr-5 mutant (sprf26)	29	233	1065	30409	1.52E-08	4.78E-05	1.47E-07	acl-12;C03F11.2;C05C12.4;F14B8.6;F14H3.12;ttr-37;asp-6;spp-18;cyp-37B1;clec-66;F42C5.4;fbxa-190;fozi-1;cyp-35B2;K09C4.1;nhr-99;lact-3;R10E8.8;lipl-3;fbxa-55;T18D3.7;ugt-54;col-2;W02D7.8;fbxa-21;Y34F4.5;fbxa-80;Y82E9BR.5;cln-3.3	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Microbes	Up by elt-2(RNAi) on B. thuringiensis Bt247 vs empty vector on Bt407 6h	19	233	453	30409	1.62E-08	5.10E-05	1.56E-07	math-15;rrn-2.1;clec-65;clec-66;F42G2.2;fbxa-182;fbxa-4;fbxa-188;dod-23;F55G11.8;fbxa-135;pcp-4;srd-64;fbxa-74;Y41D4B.17;Y82E9BL.18;linc-40;Y94H6A.2;fbxa-29	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Mutants	UP by glh-1 mutant (Knutson)	22	233	624	30409	1.80E-08	5.68E-05	1.73E-07	lys-8;hpo-15;C32H11.4;F19C7.1;asp-6;F31F7.1;clec-63;dod-23;F54D5.4;vit-3;vit-4;H34I24.2;K06G5.1;ifc-2;T01D3.6;T02C5.1;pes-4;lys-1;lys-2;Y34B4A.6;lec-6;ZK1320.3	https://www.ncbi.nlm.nih.gov/pubmed/28258184
Mutants	Down spr-5 mutant (sprf1)	33	233	1362	30409	1.87E-08	5.88E-05	1.79E-07	B0507.3;acl-12;C05C12.4;math-20;C50F4.1;F14H3.12;ttr-37;asp-6;spp-18;cyp-37B1;nhr-8;clec-63;clec-66;F42G2.2;fbxa-182;btb-9;F49F1.6;fozi-1;cyp-35B2;K09C4.1;nhr-99;R10E8.8;lipl-3;T02C5.1;T09E11.11;ugt-54;T25D10.1;srz-100;W02D7.8;Y34F4.5;Y40C5A.1;Y48A6B.7;Y48C3A.5	http://www.ncbi.nlm.nih.gov/pubmed/19379696
DAF/Insulin/food	UP daf-2 vs daf-2;pmk-1	10	233	85	30409	1.94E-08	6.10E-05	1.85E-07	D2007.1;F01D5.1;F54D5.4;F55G11.8;H20E11.3;K08D8.5;clec-265;lys-2;Y39D8A.1;clec-85	http://www.ncbi.nlm.nih.gov/pubmed/17096597
Mutants;Epigenetics	Down in F4 hrde-1	26	233	882	30409	2.24E-08	7.06E-05	2.13E-07	ifb-2;ifb-2;F14B8.6;F14B8.6;ttr-37;ttr-37;clec-62;clec-62;klf-3;klf-3;K02A11.4;K02A11.4;K12C11.6;K12C11.6;K12C11.7;K12C11.7;ifc-2;ifc-2;lipl-3;lipl-3;T24F1.5;T24F1.5;Y48A6B.7;Y48A6B.7;skr-4;skr-4	https://pubmed.ncbi.nlm.nih.gov/28535375/
Epigenetics	Down in F4 hrde-1	26	233	882	30409	2.24E-08	7.06E-05	2.13E-07	ifb-2;ifb-2;F14B8.6;F14B8.6;ttr-37;ttr-37;clec-62;clec-62;klf-3;klf-3;K02A11.4;K02A11.4;K12C11.6;K12C11.6;K12C11.7;K12C11.7;ifc-2;ifc-2;lipl-3;lipl-3;T24F1.5;T24F1.5;Y48A6B.7;Y48A6B.7;skr-4;skr-4	https://pubmed.ncbi.nlm.nih.gov/28535375/
Chemicals/stress	hlh-30-dependent Cry5B response genes	20	233	518	30409	2.29E-08	7.23E-05	2.17E-07	lys-8;hpo-15;gba-1;cyp-33C9;ech-9;ifb-2;F21A3.11;cyp-37B1;clec-62;clec-63;clec-65;K06G5.1;lact-3;ifc-2;R10E8.8;T02C5.1;clec-173;W02D7.8;Y82E9BR.21;clec-186	https://www.ncbi.nlm.nih.gov/pubmed/27875098
Other	affected by copy number variants	34	233	1451	30409	2.37E-08	7.47E-05	2.24E-07	math-15;dod-21;C32H11.4;C32H11.9;fbxa-175;fbxa-176;math-20;rrn-2.1;F31E9.3;F42G2.2;F42G2.5;fbxa-4;fbxa-87;fbxa-188;F49F1.7;F55G11.2;F55G11.7;F55G11.8;cyp-35B2;K08D8.5;R10E8.8;fbxa-67;fbxa-54;Y110A2AL.3;Y22D7AR.14;Y22D7AR.7;srd-64;fbxa-80;fbxa-19;Y82E9BR.21;Y82E9BR.23;Y82E9BR.5;ZK1240.2;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/20100350
Microbes	UP P.luminescens 24h, TillingArray	60	233	3694	30409	2.45E-08	7.73E-05	2.31E-07	C08B6.3;C12D12.1;C17H12.6;dod-21;C32H11.9;gba-1;C45E1.4;frpr-4;F01D5.1;ech-9;fbxa-18;ifb-2;F12A10.7;F13H8.1;F14B8.6;ttr-37;srj-29;clec-62;clec-66;dct-17;F40F4.6;F46G10.4;F49F1.6;F49F1.7;lipl-1;klf-3;egas-4;F55G1.15;F55G11.7;F55G11.8;ora-1;fozi-1;K06G5.1;cyp-35B2;K08D12.7;dod-17;K12C11.7;clec-265;M04D5.3;lact-3;ifc-2;T01D3.6;T24F1.5;srz-99;pes-4;Y22D7AR.14;fbxa-74;lys-2;Y34B4A.6;Y39D8A.1;Y40D12A.2;Y48C3A.5;Y52E8A.3;Y54G2A.49;lec-6;fbxa-19;Y9C9A.8;cln-3.3;fbxa-31;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Mutants	down by skn-1 mutant, UP by sodium arsenite	11	233	117	30409	2.51E-08	7.89E-05	2.35E-07	C17H12.6;C32H11.4;F55G11.2;F55G11.7;F55G11.8;H20E11.3;dod-17;pcp-4;Y40D12A.2;Y52E8A.3;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/19575768
Microbes	UP by biofilms of Y. pseudotuberculosis at 1h	13	233	187	30409	2.52E-08	7.95E-05	2.36E-07	C50F4.1;F14H3.12;asp-6;spp-18;cyp-37B1;K09C4.1;M04D5.3;T02C5.1;T09E11.11;T18D3.7;ugt-54;W02D7.8;Y48A6B.7	http://www.ncbi.nlm.nih.gov/pubmed/25312958
Development/Dauer/Aging;Mutants;Epigenetics	Down in cco-1 (RNA-i)	63	233	3993	30409	2.74E-08	8.64E-05	2.54E-07	acl-12;acl-12;acl-12;C03B1.14;C03B1.14;C03B1.14;C13C4.6;C13C4.6;C13C4.6;C18A3.10;C18A3.10;C18A3.10;F01D5.1;F01D5.1;F01D5.1;ifb-2;ifb-2;ifb-2;F14H3.12;F14H3.12;F14H3.12;ttr-37;ttr-37;ttr-37;spp-18;spp-18;spp-18;dod-23;dod-23;dod-23;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;K06A4.7;K06A4.7;K06A4.7;nhr-99;nhr-99;nhr-99;M04D5.3;M04D5.3;M04D5.3;Y39D8A.1;Y39D8A.1;Y39D8A.1;Y52E8A.3;Y52E8A.3;Y52E8A.3;lec-6;lec-6;lec-6;skr-4;skr-4;skr-4;hum-8;hum-8;hum-8;ZK1320.3;ZK1320.3;ZK1320.3	https://pubmed.ncbi.nlm.nih.gov/27133168/
Mutants	Down in cco-1 (RNA-i)	63	233	3993	30409	2.74E-08	8.64E-05	2.54E-07	acl-12;acl-12;acl-12;C03B1.14;C03B1.14;C03B1.14;C13C4.6;C13C4.6;C13C4.6;C18A3.10;C18A3.10;C18A3.10;F01D5.1;F01D5.1;F01D5.1;ifb-2;ifb-2;ifb-2;F14H3.12;F14H3.12;F14H3.12;ttr-37;ttr-37;ttr-37;spp-18;spp-18;spp-18;dod-23;dod-23;dod-23;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;K06A4.7;K06A4.7;K06A4.7;nhr-99;nhr-99;nhr-99;M04D5.3;M04D5.3;M04D5.3;Y39D8A.1;Y39D8A.1;Y39D8A.1;Y52E8A.3;Y52E8A.3;Y52E8A.3;lec-6;lec-6;lec-6;skr-4;skr-4;skr-4;hum-8;hum-8;hum-8;ZK1320.3;ZK1320.3;ZK1320.3	https://pubmed.ncbi.nlm.nih.gov/27133168/
Epigenetics	Down in cco-1 (RNA-i)	63	233	3993	30409	2.74E-08	8.64E-05	2.54E-07	acl-12;acl-12;acl-12;C03B1.14;C03B1.14;C03B1.14;C13C4.6;C13C4.6;C13C4.6;C18A3.10;C18A3.10;C18A3.10;F01D5.1;F01D5.1;F01D5.1;ifb-2;ifb-2;ifb-2;F14H3.12;F14H3.12;F14H3.12;ttr-37;ttr-37;ttr-37;spp-18;spp-18;spp-18;dod-23;dod-23;dod-23;vit-3;vit-3;vit-3;vit-4;vit-4;vit-4;K06A4.7;K06A4.7;K06A4.7;nhr-99;nhr-99;nhr-99;M04D5.3;M04D5.3;M04D5.3;Y39D8A.1;Y39D8A.1;Y39D8A.1;Y52E8A.3;Y52E8A.3;Y52E8A.3;lec-6;lec-6;lec-6;skr-4;skr-4;skr-4;hum-8;hum-8;hum-8;ZK1320.3;ZK1320.3;ZK1320.3	https://pubmed.ncbi.nlm.nih.gov/27133168/
Chemicals/stress	UP by mid cadmium 8H	17	233	366	30409	2.80E-08	8.82E-05	2.59E-07	C17H12.6;fbxa-88;F14H3.12;spp-18;clec-65;F54D5.4;F55G1.15;F55G11.2;F55G11.8;K08D8.5;clec-265;R03G8.3;ugt-54;W04B5.3;pcp-4;Y52E8A.3;clec-143	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Microbes	UP by B. thuringiensis (BT247), C. elegans strain MY15	14	233	229	30409	2.82E-08	8.89E-05	2.60E-07	C17H12.6;D2007.1;clec-45;clec-63;F54D5.4;F55G11.7;K06A4.7;clec-265;T01D3.6;lys-1;lys-2;clec-83;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/21931778
Mutants	UP by mdt-15 RNAi	11	233	119	30409	2.95E-08	9.29E-05	2.71E-07	lys-8;C17H12.6;F14H3.12;asp-6;spp-18;fbxa-182;K06G5.1;K08D8.5;lec-6;skr-4;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/20929438
Mutants	Down xpa-1 mutant	28	233	1031	30409	3.03E-08	9.56E-05	2.78E-07	C03B1.14;math-20;C50F4.1;F01D5.1;ech-9;F14H3.12;spp-18;clec-62;clec-65;fbxa-182;F46G10.4;H20E11.3;K12C11.6;K12C11.7;ifc-2;fbxa-54;T23F4.3;T24F1.5;T25D10.1;col-2;W02D7.8;Y110A2AL.3;Y40C7B.4;Y48A6B.7;clec-82;fbxa-80;Y94H6A.2;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/20382984
Mutants	down by smgl-1 depletion	28	233	1033	30409	3.16E-08	9.94E-05	2.88E-07	C13C4.6;C44H9.7;D2007.1;F13H8.11;F14E5.1;ttr-37;srj-29;cyp-37B1;F31E9.3;F42G2.5;lipl-1;fbxa-190;nhr-193;H20E11.3;fozi-1;K02A11.4;K04G11.3;cyp-35B2;K08D8.5;K09C4.1;K12C11.7;lipl-3;ugt-54;fbxa-21;comt-2;Y48A6B.7;Y54G2A.49;clec-82	http://www.ncbi.nlm.nih.gov/pubmed/23828042
Mutants	Up in atfs-1(et15)	28	233	1040	30409	3.62E-08	1.14E-04	3.30E-07	math-15;math-15;cyp-37B1;cyp-37B1;clec-64;clec-64;fbxa-182;fbxa-182;F49F1.7;F49F1.7;F55G11.7;F55G11.7;F55G11.8;F55G11.8;nhr-193;nhr-193;fbxa-135;fbxa-135;T23F4.3;T23F4.3;comt-2;comt-2;Y38H6C.16;Y38H6C.16;Y41D4B.17;Y41D4B.17;ZC196.1;ZC196.1	https://pubmed.ncbi.nlm.nih.gov/30563508/
Microbes	Up by elt-2(RNAi) on B. thuringiensis Bt247 vs empty vector on Bt407 12h	16	233	324	30409	3.63E-08	1.14E-04	3.30E-07	B0507.3;math-15;F42G2.2;fbxa-182;fbxa-4;fbxa-188;dod-23;F55G11.8;fbxa-135;pcp-4;srd-64;fbxa-74;Y40C7B.4;skr-4;Y82E9BL.18;linc-40	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Microbes	UP Harposporium 24h, RNASeq	41	233	2037	30409	3.76E-08	1.18E-04	3.40E-07	C05C12.4;C17H12.6;C18A3.10;C44H9.6;frpr-4;D2092.1;F01D5.1;ech-9;ttr-37;dct-17;F41G3.18;F49F1.7;F54D5.4;egas-4;F55G1.15;F55G11.2;H20E11.3;K02A11.4;K06A4.7;K08D8.5;dod-17;K12C11.6;nhr-99;fbxa-55;T20F7.3;T25D10.1;Y110A2AL.3;fbxa-21;fbxa-74;lys-2;comt-2;Y39D8A.1;Y40C7B.4;Y40D12A.2;Y52E8A.3;Y54G2A.49;fbxa-19;Y94H6A.2;Y9C9A.8;ZK287.9;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Mutants	Down in dpy-27 at L3	40	233	1962	30409	4.15E-08	1.31E-04	3.75E-07	B0507.3;B0507.3;acl-12;acl-12;C03B1.14;C03B1.14;C03F11.2;C03F11.2;C12D12.1;C12D12.1;math-15;math-15;fbxa-18;fbxa-18;F14B8.6;F14B8.6;psa-3;psa-3;F46G10.4;F46G10.4;slcf-1;slcf-1;K06G5.1;K06G5.1;K11E4.2;K11E4.2;scav-5;scav-5;T02C5.1;T02C5.1;fbxa-55;fbxa-55;T18D3.7;T18D3.7;fbxa-21;fbxa-21;Y34B4A.6;Y34B4A.6;Y82E9BR.23;Y82E9BR.23	https://pubmed.ncbi.nlm.nih.gov/27356611/
