Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Chemicals/stress	UP dpy-10 mutant	113	275	1934	29469	1.21E-43	2.79E-40	9.28E-43	"B0286.3,C01B10.6,C01H6.4,scav-1,lmp-2,amt-4,C06H5.6,nrf-6,math-4,C14A4.6,C14C6.5,C15B12.1,C15C8.3,lec-9,C18A11.3,ugt-48,C18E9.5,C26B9.5,spp-8,gsto-1,pmp-1,ent-6,C49C3.10,C49C3.4,C52B11.5,ftn-1,D2045.8,aagr-1,mrp-3,flr-1,F10F2.2,gst-6,F13D12.6,F16F9.4,F18F11.1,F21D5.3,pcp-3,pcp-2,hpo-34,spp-16,F35C8.5,F35E12.6,math-26,ifc-1,add-1,aqp-4,F42A10.6,lipl-2,hum-4,F49C12.14,F49C12.7,irg-3,F53H8.3,nep-17,F55G11.4,F56A4.2,F56C9.7,clec-68,F58B4.5,dct-18,dsc-4,tmem-135,K04F10.1,pes-22,sdz-24,K10C2.1,asah-1,K12H4.7,LLC1.2,tag-260,PDB1.1,mocs-1,ugt-47,R07E3.1,R09H10.3,R09H10.5,R10H10.3,pho-8,T04A8.5,T05E7.1,T06A1.5,spp-5,T16G12.1,ver-2,T19D12.1,T20D3.2,T21C9.6,T21H3.1,lbp-7,pgrn-1,T25C12.3,T27A1.5,clec-218,haf-4,clec-50,dct-11,W07G4.5,Y106G6H.1,Y43F8C.13,Y49E10.18,ads-1,Y66H1A.5,fard-1,ZC196.5,ZC376.2,ZC416.6,ugt-6,ZK1307.1,ZK1320.2,aqp-10,asm-2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/20126308
DAF/Insulin/food	"UP by TGFbeta, adults"	117	275	2162	29469	1.51E-42	3.46E-40	1.12E-40	"B0286.3,C01B10.6,C01H6.4,scav-1,lmp-2,amt-4,C06H5.6,nrf-6,C08B6.11,math-4,C13A10.1,C14A4.6,C14A4.7,C15C8.3,math-14,lec-9,C18A11.3,ugt-48,C18E9.5,C25F9.4,C25F9.9,C26B9.5,gsto-1,C29F7.1,C29F9.2,pmp-1,C49C3.10,C49C3.4,C52B11.5,aagr-1,klo-2,nhr-121,flr-1,cln-3.1,F09A5.1,F10F2.2,scav-4,gst-6,F16F9.4,F18F11.1,cgt-2,ceh-60,pcp-3,pcp-2,F23F12.3,F28B4.3,hpo-34,spp-16,cat-4,hrg-4,math-26,ifc-1,add-1,btb-16,aqp-4,F40G9.5,F42A10.6,hum-4,F49C12.7,F52G2.3,nep-17,F56C9.7,F58B4.5,dct-18,dsc-4,pept-1,pes-22,sdz-24,K09F6.6,K10C2.1,LLC1.2,galt-1,M28.10,PDB1.1,R08E3.2,fpn-1.2,R09D1.10,R09D1.9,R09H10.3,R09H10.5,pho-8,R193.2,T04A8.5,T05B11.1,T05E7.1,T06A1.5,math-38,spp-5,T16G12.1,ver-2,T19D12.1,clec-26,T20D3.2,T21C9.6,T21H3.1,lbp-7,pgrn-1,T25C12.3,T27A1.5,haf-4,Y106G6H.1,zig-9,Y20C6A.1,Y34B4A.9,Y40H7A.11,Y43F8C.13,Y49E10.18,ads-1,Y53G8AR.7,Y66H1A.5,Y71H2AM.12,Y7A9C.1,ugt-6,fbxa-32,ZK1320.2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/17900898
Chemicals/stress	UP By HuminFeed 2.0 3D	101	275	1496	29469	2.95E-43	6.77E-40	2.12E-40	"C01B10.6,C01H6.4,scav-1,lmp-2,nrf-6,math-4,C14C6.5,math-14,lec-9,C18A11.3,spp-8,gsto-1,C29F7.1,C32D5.6,C40H1.7,pmp-1,ddo-1,C49C3.4,C52B11.5,D1005.4,D2045.8,aagr-1,klo-2,nhr-121,F01D5.2,cln-3.1,scav-4,gst-6,F13D12.6,nhr-179,ceh-60,F27E5.1,hpo-34,spp-16,F35C8.5,math-26,ifc-1,aqp-4,F42A10.6,F49C12.14,F49C12.7,F52H2.3,irg-3,F53H8.3,F56A4.2,F58B4.5,tmem-135,K04F10.1,crn-6,pes-22,sdz-24,asah-1,M04C9.4,tag-260,M28.10,PDB1.1,mocs-1,gpx-7,R07E3.1,fpn-1.2,R09H10.3,nhr-106,T05B11.1,T05E12.3,math-38,ver-2,T19D12.1,T21H3.1,lbp-7,pgrn-1,T27A1.5,fat-6,W02B12.4,haf-4,clec-50,W05E10.1,W07G4.5,Y102A11A.3,Y105C5A.24,Y106G6H.1,Y119D3B.13,Y32F6A.4,Y34B4A.5,Y43F8C.13,acl-7,Y49E10.18,ads-1,Y53G8AR.7,clec-81,Y54G9A.4,Y66H1A.5,smf-3,fard-1,ZC196.5,ZC416.6,aqp-10,aco-1,asm-2,nhr-33,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/22529848
Tissue	intestine enriched core	58	275	298	29469	5.81E-42	1.33E-38	4.04E-41	"odd-1,scav-1,lmp-2,nrf-6,math-4,C14A4.6,C14A4.7,C18E9.5,C26C6.9,C29F7.1,pmp-1,C52B11.5,fbxa-6,D1005.4,flr-1,cln-3.1,scav-4,F13D12.6,F18F11.1,F21D5.3,F35C8.5,F40G9.5,F42A10.6,lipl-2,F53H8.3,crn-6,K10B2.2,PDB1.1,R04E5.2,R07E3.1,R09F10.1,R09H10.3,R10E8.1,R10H10.3,T04F3.4,T06A1.5,pgrn-1,T27A1.5,clec-50,dct-11,Y105C5A.24,Y106G6H.1,zig-9,Y26D4A.21,Y32F6A.5,Y34B4A.5,Y43F8C.13,Y49E10.18,Y53G8AR.7,Y54F10AM.8,Y62H9A.15,Y66H1A.5,fard-1,ZC196.5,ZK1320.2,aqp-10,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/21177967
Chemicals/stress	Down by high dichlorvos	77	275	723	29469	1.32E-41	3.02E-39	8.87E-42	"B0286.3,scav-1,C05D12.3,C13A10.1,C14C11.4,C14C6.5,lec-9,C18A11.3,ugt-48,C26B9.5,gsto-1,dod-24,C40H1.7,ent-6,C49C3.4,aagr-1,F01D5.2,cln-3.1,scav-4,F11D5.7,F13D12.6,asp-5,F21F8.4,pcp-3,pcp-2,F27E5.1,F28B4.3,hpo-34,spp-16,F35E12.6,ifc-1,nspb-3,add-1,aqp-4,F42A10.6,nep-17,F56A4.2,F56C9.7,dct-18,mpst-3,dsc-4,pept-1,crn-6,sdz-24,K10C2.1,fil-2,LLC1.2,M04C9.4,fpn-1.2,R09H10.3,R09H10.5,R193.2,T04A8.5,T05E7.1,spp-5,T16G12.1,ver-2,T19D12.1,T20D3.2,T21H3.1,T25C12.3,W02G9.4,clec-50,Y106G6H.1,clec-209,Y26D4A.21,Y34B4A.5,Y34B4A.9,asp-1,Y43F8C.13,clec-70,Y49E10.18,Y51F10.7,clec-81,ZC416.6,asm-2,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
TF Targets	PMK-1 targets down in Day 15 vs. Day 6	59	275	374	29469	1.97E-37	4.51E-37	1.29E-36	"B0286.3,C05D12.3,C14C6.5,C15C8.3,math-14,lec-9,C26B9.5,dod-24,ent-6,C49C3.4,D1005.4,E02C12.8,F01D5.2,F13D12.6,F27E5.1,F28B4.3,F35E12.6,F42A10.6,clec-31,F49C12.14,F49C12.7,irg-3,F53H8.3,F55G11.4,F56A4.2,F56C9.7,clec-68,crn-6,K10B2.2,K10C2.1,K12H4.7,LLC1.2,PDB1.1,R08E3.2,R09D1.10,R09H10.3,R09H10.5,R10H10.3,pho-8,T20D3.2,T21H3.1,T25C12.3,T25G12.6,clec-50,Y110A2AL.9,zig-9,Y119D3B.13,Y17D7B.7,Y34B4A.5,Y34B4A.9,Y51F10.7,clec-81,Y66H1A.5,ZC376.2,ugt-6,ZK1320.2,asm-2,lipl-5,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/21625567
Mutants	down by elt-2 RNAi L1	45	275	153	29469	2.92E-37	6.7E-36	1.86E-35	"C14C6.5,lec-9,C26B9.5,C26C6.9,spp-8,C29F9.2,nhr-121,F17B5.1,asp-5,pcp-3,pcp-2,F28B4.3,F42A10.6,lipl-2,irg-3,asp-3,sdz-24,K10C2.1,asah-1,M28.10,gpx-7,R07E3.1,R09F10.1,R09H10.5,R10H10.3,spp-5,T16G1.6,T16G12.1,ver-2,T21C9.6,T21H3.1,T25C12.3,fat-6,haf-4,clec-50,zig-9,Y119D3B.13,Y32F6A.4,asp-1,Y40H7A.11,Y49E10.18,Y51F10.7,ZK1320.2,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/27070429
DAF/Insulin/food	Down daf-16 vs. daf-2	63	275	463	29469	3.84E-37	8.81E-35	2.38E-35	"C01B10.6,amt-4,nrf-6,math-14,lec-9,ugt-48,C18E9.5,C26B9.5,C31H5.6,dod-24,ent-6,D1005.4,E02C12.8,klo-2,mrp-3,F01D5.2,cln-3.1,F08D12.3,F09G2.1,scav-4,F13D12.6,F21D5.3,F21F8.4,pcp-2,F23F12.3,F27E5.1,F28B4.3,cat-4,F35C8.5,F38A1.9,aqp-4,lipl-2,F49C12.14,irg-3,nep-17,F55G11.4,F56C9.7,clec-68,F58B4.5,dct-18,tmem-135,pept-1,crn-6,K09F6.6,K12H4.7,gpx-7,ugt-47,R09D1.10,R09H10.3,R09H10.5,T05E7.1,math-38,T16G1.6,T16G12.1,clec-26,T21H3.1,lbp-7,clec-50,dct-11,ZC416.6,aco-1,haf-9,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/12882324
Chemicals/stress	UP by Hypoxia	91	275	1355	29469	1.23E-35	2.82E-33	7.42E-35	"clec-225,amt-4,math-4,C14A4.6,C15B12.1,C23H4.7,C25F9.4,C25F9.9,C26B9.5,gsto-1,C29F7.1,fbxa-57,C29F9.2,C32D5.6,twk-26,C41H7.1,pmp-1,C50H2.13,ftn-1,fbxa-6,D1005.4,ttr-49,klo-2,nhr-121,mrp-3,F09G2.1,gst-6,F18F11.1,cgt-2,asp-5,F21F8.4,ceh-60,pcp-2,F27E5.1,hpo-34,F35C8.5,math-26,btb-16,clec-31,F52G2.3,F52H2.3,F56C9.7,F58B4.5,K04F10.1,sdz-24,K09F6.11,K09F6.7,K11H12.11,tag-260,M28.10,ugt-47,R04E5.2,R07E3.1,R09F10.1,R10E8.1,R193.2,math-35,nhr-106,T02B11.8,spp-5,hum-6,T16G1.6,ver-2,clec-36,T21C9.6,T27A1.5,hsp-16.1,dct-11,Y102A11A.3,Y105C5A.24,Y113G7B.12,zig-9,Y119D3B.13,asp-1,Y40H7A.11,acl-7,ads-1,Y51F10.7,Y53G8AR.7,Y54F10AM.6,Y54G2A.3,clec-81,Y66H1A.5,smf-3,daao-1,fard-1,Y71H2AM.12,ugt-6,ZK1320.2,asm-2,nhr-33"	http://www.ncbi.nlm.nih.gov/pubmed/25284791
DAF/Insulin/food	down by daf-2 mutant (Chen)	83	275	1094	29469	9.78E-36	2.24E-31	5.75E-33	"clec-225,scav-1,C05D12.3,lmp-2,nrf-6,math-4,C14C6.5,math-14,lec-9,C18A11.3,ugt-48,C18E9.5,C26B9.5,C31H5.6,dod-24,C40H1.7,ddo-1,ent-6,C52B11.5,D1005.4,aagr-1,E02C12.8,nhr-121,F01D5.2,cln-3.1,gst-6,F13D12.6,ceh-60,pcp-2,F23F12.3,F27E5.1,F28B4.3,hpo-34,F35C8.5,clec-165,F38A1.9,F42A10.6,F49C12.14,F49C12.7,F52E1.14,irg-3,nep-17,F56A4.2,F56C9.7,pept-1,crn-6,pes-22,K10B2.2,K10C2.1,fil-2,K12H4.7,LLC1.2,ugt-47,R09H10.5,R10H10.3,pho-8,R193.2,T05E12.3,T05E7.1,T16G1.6,T16G12.1,clec-26,clec-36,T20D3.2,lbp-7,T25C12.3,T25G12.6,W02B12.4,W02G9.4,clec-50,Y34B4A.5,Y34B4A.9,asp-1,Y43F8C.13,Y49E10.18,Y51F10.7,Y53G8AR.7,Y54G2A.3,Y66H1A.5,ZC376.2,ZC416.6,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/24332851
DAF/Insulin/food	down by daf-16 starvation L1	65	275	558	29469	1.45E-35	3.33E-31	8.32E-34	"clec-225,C01H6.4,C05D12.3,amt-4,nrf-6,math-4,C14C11.4,C15C8.3,math-14,C26B9.5,C31H5.6,C32D5.6,twk-26,C40H1.7,pmp-1,ent-6,aagr-1,E02H4.7,cln-3.1,F21D5.3,pcp-3,pcp-2,F23F12.3,hrg-4,clec-165,F42A10.6,clec-31,clec-22,F52E1.14,irg-3,F53H8.3,nep-17,F58B4.5,pept-1,crn-6,catp-5,K09F6.6,K10B2.2,K10C2.1,K12H4.7,galt-1,tag-260,ugt-47,fpn-1.2,R09H10.5,R10E8.7,R10H10.3,R193.2,T05E7.1,math-38,T16G1.6,T16G12.1,ver-2,clec-26,lbp-7,clec-218,haf-4,acl-7,Y49E10.18,ads-1,Y53G8AR.7,daao-1,ZC416.6,aco-1,lipl-5"	http://www.ncbi.nlm.nih.gov/pubmed/26656736
Mutants	down by sir-2.1(O/E)	60	275	461	29469	2.48E-34	5.68E-31	1.39E-31	"scav-1,C05D12.4,amt-4,nrf-6,C14C11.4,ugt-48,C18E9.5,C26C6.9,C31H5.6,C32D5.6,dod-24,ent-6,klo-2,mrp-3,cln-3.1,F13D12.6,pcp-3,F27E5.1,F28B4.3,cat-4,F35C8.5,hrg-4,aqp-4,irg-3,F53H8.3,nep-17,dct-18,dsc-4,pept-1,crn-6,catp-5,K12H4.7,M04C9.4,mocs-1,R04E5.2,R07E3.1,R193.2,T04F3.4,T05B11.1,T05E12.3,spp-5,T16G12.1,ver-2,T25C12.3,T25G12.6,dct-11,Y106G6H.1,clec-209,asp-1,Y39B6A.21,Y43F8C.13,acl-7,ads-1,Y53G8AR.7,Y54F10AM.8,Y54G2A.3,smf-3,ZC416.6,aqp-10,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/21909281
DAF/Insulin/food	Repressed by daf-16 (Heimbucher)	55	275	362	29469	9.56E-34	2.19E-31	5.22E-32	"odd-1,scav-1,C05D12.4,nrf-6,math-4,C14C11.4,math-14,ugt-48,C18E9.5,C29F7.1,C31H5.6,pmp-1,ent-6,E02C12.8,cln-3.1,F09G2.1,F13D12.6,F14B6.6,pcp-3,pcp-2,F28B4.3,hpo-34,hrg-4,math-26,aqp-4,F52G2.3,irg-3,F53H8.3,nep-17,F55G11.4,F58B4.5,dct-18,dsc-4,pept-1,crn-6,K10B2.2,K10C2.1,K12H4.7,galt-1,R09H10.5,R193.2,T06A1.5,T16G1.6,T16G12.1,T25C12.3,T25G12.6,Y106G6H.1,Y113G7B.12,Y32F6A.4,asp-1,acl-7,Y53G8AR.7,ZC416.6,aco-1,haf-9"	https://www.ncbi.nlm.nih.gov/pubmed/26154057
Development/Dauer/Aging	UP Embryo vs. Young	83	275	1210	29469	2.36E-32	5.4E-31	1.26E-29	"ptps-1,C01B10.6,C05D12.3,nrf-6,math-4,C13A10.1,C14A4.6,C26B9.5,fbxa-57,C32D5.6,math-18,ddo-1,C49C3.4,C52B11.5,aagr-1,E02C12.8,F08D12.3,F10F2.2,F13D12.6,F14B6.6,F18F11.1,asp-5,ceh-60,F23F12.3,F27E5.1,hpo-34,spp-16,F35C8.5,add-1,F42A10.6,clec-31,F49C12.14,F49C12.7,F52E1.14,F56A4.2,F56C9.7,F58B4.5,crn-6,fil-2,K12H4.7,LLC1.2,mocs-1,R04E5.2,R08E3.2,R09F10.1,R09H10.3,R10H10.3,math-35,nhr-106,T05E7.1,T16G1.6,ver-2,clec-26,T20D3.2,T21H3.1,lbp-7,pgrn-1,fat-6,clec-218,W02G9.4,haf-4,clec-50,dct-11,Y110A2AL.9,zig-9,Y119D3B.13,clec-209,Y32F6A.5,Y34B4A.5,Y34B4A.9,Y40H7A.11,Y51F10.7,Y53G8AR.7,Y66H1A.5,smf-3,daao-1,Y70C5A.3,Y71H2AM.12,ZC196.5,ZC416.6,asm-2,lipl-5,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/17472752
Mutants	Down jun-1 mutant vs. wt by Fed	63	275	584	29469	7.15E-32	1.64E-27	3.72E-30	"B0286.3,C01H6.4,C05D12.3,lmp-2,C14A4.7,C14C6.5,C18A11.3,C26B9.5,spp-8,C49C3.4,aagr-1,ttr-49,E02C12.8,klo-2,mrp-3,F01D5.2,cln-3.1,F10F2.2,F13D12.6,asp-5,F21F8.4,pcp-2,F28B4.3,hpo-34,ifc-1,hum-4,F49C12.7,F56A4.2,mpst-3,asp-3,K10C2.1,asah-1,K12H4.7,LLC1.2,M04C9.4,PDB1.1,ugt-47,R04E5.2,R09H10.5,R10H10.3,R193.2,nhr-106,T04A8.5,T05E7.1,T20D3.2,T21H3.1,lbp-7,T25C12.3,T27A1.5,clec-50,W05E10.1,Y105C5A.24,clec-209,Y20C6A.1,Y32F6A.5,Y34B4A.9,asp-1,Y51F10.7,Y54F10AM.8,Y71H2AM.12,ZC376.2,ugt-6,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/23352664
Mutants	UP by met-2 mutant (eemb)	126	275	3335	29469	1.92E-31	4.4E-28	9.77E-30	"clec-225,C01B10.4,C01B10.6,C01H6.4,scav-1,C05D12.3,lmp-2,amt-4,C06H5.6,nrf-6,C08B6.11,math-4,C14C6.5,C15C8.3,lec-9,C17F4.7,C18A11.3,ugt-48,C18E9.5,C23H4.7,C26B9.5,C26C6.9,spp-8,C29F7.1,C29F9.2,C31H5.6,C32D5.6,math-18,pmp-1,C49C3.4,ttr-49,mrp-3,flr-1,cln-3.1,F09G2.1,F10F2.2,scav-4,gst-6,F13D12.6,F14B6.6,F16F9.4,F18F11.1,cgt-2,F21D5.3,asp-5,pcp-3,pcp-2,F26G1.11,F28B4.3,hpo-34,F31F4.1,F35C8.5,math-26,ifc-1,clec-165,add-1,aqp-4,F40G9.5,F41C6.7,lipl-2,hum-4,F52E1.14,F53H8.3,nep-17,F56C9.7,dct-18,asp-3,dsc-4,tmem-135,pept-1,pes-22,catp-5,K10B2.2,K10C2.1,K11H12.11,K12H4.7,LLC1.2,M28.10,PDB1.1,R04E5.2,R07E3.1,R08E3.2,R09F10.1,R09H10.5,R10E8.7,R10H10.3,R193.2,math-35,T04F3.4,T06A1.5,spp-5,hum-6,T16G12.1,T19D12.1,clec-26,T20D3.2,T21C9.6,lbp-7,pgrn-1,T25C12.3,T27A1.5,fat-6,haf-4,clec-50,dct-11,W07G4.5,Y102A11A.3,Y106G6H.1,zig-9,Y32F6A.4,Y32F6A.5,Y34B4A.9,asp-1,ads-1,Y51F10.7,Y53G8AR.7,Y54F10AM.6,Y54F10AM.8,Y66H1A.5,smf-3,fard-1,ZC196.5,ZC416.6,ZK1320.2,ZK185.5,haf-9"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE100726
Tissue	herm soma enriched	55	275	414	29469	1.57E-29	3.61E-26	7.85E-29	"amt-4,nrf-6,math-4,C14C6.5,math-14,ugt-48,C25F9.4,C26B9.5,C29F7.1,twk-26,math-18,klo-2,F10F2.2,scav-4,F17B5.1,cgt-2,F21D5.3,ceh-60,pcp-2,F27E5.1,math-26,clec-165,F38A1.9,add-1,btb-16,lipl-2,F52H2.3,F58B4.5,mpst-3,tmem-135,pept-1,pes-22,sdz-24,K09F6.7,K10B2.2,K10C2.1,K12H4.7,PDB1.1,R04E5.2,R08E3.2,R09D1.10,R09F10.1,R10E8.1,R10E8.7,pho-8,T05E7.1,T06A1.5,clec-26,W02B12.4,W02G9.4,Y20C6A.1,fard-1,Y7A9C.1,ZC196.5,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/14668411
Mutants	down by daf-2;rsks-1 mutant	81	275	1248	29469	2.55E-28	5.85E-26	1.24E-28	"ptps-1,C05D12.3,amt-4,nrf-6,math-4,C14C6.5,math-14,lec-9,C18A11.3,ugt-48,C18E9.5,dod-24,C40H1.7,ddo-1,ent-6,C52B11.5,aagr-1,E02C12.8,nhr-121,F01D5.2,cln-3.1,F09A5.1,scav-4,F13D12.6,ceh-60,pcp-2,F23F12.3,F27E5.1,F28B4.3,hpo-34,clec-165,F38A1.9,F42A10.6,hum-4,F49C12.14,F49C12.7,F52E1.14,irg-3,F53H8.3,nep-17,F56A4.2,F56C9.7,pept-1,crn-6,K10B2.2,K10C2.1,fil-2,K12H4.7,ugt-47,R09H10.5,R10H10.3,pho-8,R193.2,T05B11.1,T05E12.3,T16G1.6,clec-26,clec-36,T20D3.2,lbp-7,T25C12.3,T25G12.6,W02B12.4,W02G9.4,clec-50,Y32F6A.5,Y34B4A.5,Y34B4A.9,asp-1,Y43F8C.13,Y49E10.18,Y51F10.7,Y53G8AR.7,Y54G2A.3,Y54G9A.4,Y66H1A.5,ZC376.2,ZC416.6,ZK1307.1,haf-9,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/24332851
Chemicals/stress	Down by mid dichlorvos	56	275	473	29469	1.26E-27	2.89E-24	6.01E-27	"B0286.3,scav-1,C05D12.3,C14C11.4,C14C6.5,lec-9,C18A11.3,ugt-48,gsto-1,C40H1.7,ent-6,C49C3.4,klo-2,F01D5.2,cln-3.1,scav-4,F11D5.7,gst-6,F13D12.6,pcp-3,pcp-2,F28B4.3,hpo-34,ifc-1,nspb-3,add-1,aqp-4,F42A10.6,nep-17,F56C9.7,mpst-3,dsc-4,pept-1,crn-6,sdz-24,K10C2.1,fil-2,M04C9.4,fpn-1.2,R193.2,T04A8.5,T05E7.1,spp-5,T16G12.1,T19D12.1,T21H3.1,W02G9.4,Y32F6A.4,Y34B4A.9,Y43F8C.13,Y49E10.18,Y51F10.7,clec-81,ZK1307.1,asm-2,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
Tissue	UP in germline-ablated animals	79	275	1206	29469	2.04E-28	4.68E-25	9.55E-28	"ptps-1,B0286.3,C01B10.6,C05D12.3,lmp-2,nrf-6,C14A4.6,C14C6.5,C17F4.7,ugt-48,C26B9.5,spp-8,pmp-1,C49C3.4,ftn-1,fbxa-6,aagr-1,E02C12.8,F08A7.1,F08D12.3,F10F2.2,gst-6,F13D12.6,asp-5,pcp-2,F27E5.1,spp-16,cat-4,F35C8.5,F35E12.6,btb-16,lipl-2,F49C12.14,F49C12.7,F52E1.14,irg-3,nep-17,F55G11.4,mpst-3,asp-3,pes-22,sdz-24,K10B2.2,asah-1,K12H4.7,M28.10,PDB1.1,gpx-7,R04E5.2,R07E3.1,R09H10.3,R10H10.3,T05E12.3,spp-5,T16G12.1,T21C9.6,T21H3.1,pgrn-1,fat-6,clec-218,W02G9.4,haf-4,clec-50,W07G4.5,Y110A2AL.9,zig-9,Y119D3B.13,Y17D7B.7,Y32F6A.5,Y34B4A.9,Y39H10B.2,Y43F8C.13,Y51F10.7,Y54F10AM.8,daao-1,ZK1307.1,ZK185.5,asm-2,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/25093668
Development/Dauer/Aging	Down ash-2 RNAi Day 8 on glp-1(e2141ts)	63	275	726	29469	3.62E-25	8.3E-23	1.66E-24	"C14A4.6,C14C11.4,C15B12.1,math-14,C18A11.3,ugt-48,C26B9.5,C31H5.6,math-18,pmp-1,C49C3.4,ftn-1,fbxa-6,mrp-3,cln-3.1,scav-4,gst-6,nhr-179,cgt-2,F21D5.3,ceh-60,F22E5.8,pcp-3,F27E5.1,add-1,F42A10.6,hum-4,F49C12.14,F52E1.14,F52G2.3,irg-3,mpst-3,tmem-135,crn-6,K09F6.6,K09F6.7,M28.10,R04E5.2,R07E3.1,R10H10.3,nhr-106,T05E12.3,math-38,hum-6,T16G1.6,ver-2,T21H3.1,lbp-7,fat-6,haf-4,clec-50,Y105C5A.24,Y106G6H.1,zig-9,Y119D3B.13,Y34B4A.5,Y40H7A.11,Y43F8C.13,Y49E10.18,ads-1,Y54G9A.4,ZC196.5,asm-2"	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Chemicals/stress	Light and Temperature Driven	87	275	1647	29469	6.57E-26	1.51E-21	2.95E-23	"clec-225,scav-1,C05D12.3,amt-4,C06H5.6,nrf-6,C15C8.3,math-14,lec-9,gsto-1,C29F7.1,C31H5.6,C40H1.7,pmp-1,ent-6,C52B11.5,fbxa-6,D1005.4,E02H9.4,nhr-121,cln-3.1,F09G2.1,scav-4,F11D5.7,F13D12.6,F16F9.4,cgt-2,F21F8.4,pcp-3,pcp-2,hpo-34,spp-16,hrg-4,aqp-4,hum-4,F49C12.7,F52E1.14,F52G2.3,irg-3,F58B4.5,dct-18,tmem-135,sdz-24,K10B2.2,K10C2.1,K12H4.7,gpx-7,fpn-1.2,R09H10.3,pho-8,R193.2,nhr-106,T04A8.5,T04F3.4,T05E7.1,T06A1.5,hum-6,T16G1.6,ver-2,lbp-7,hsp-16.1,fat-6,clec-218,haf-4,clec-50,W05E10.1,dct-11,Y106G6H.1,Y119D3B.13,Y17D7B.7,Y32F6A.5,Y39B6A.21,Y43F8C.13,ads-1,Y51F10.7,clec-81,Y54G9A.4,Y66H1A.5,smf-3,Y70C5A.3,fard-1,ZC196.5,ZC376.2,ZC416.6,ugt-6,ZK1307.1,haf-9"	http://www.ncbi.nlm.nih.gov/pubmed/20967231
Mutants	UP by hyl-2 mutant	53	275	454	29469	7.06E-26	1.62E-21	3.11E-25	"C01B10.6,C05D12.3,C15C8.3,C26B9.5,spp-8,dod-24,pmp-1,C49C3.4,aagr-1,F01D5.2,F09A5.1,gst-6,F13D12.6,asp-5,pcp-2,F23F12.3,F27E5.1,F28B4.3,hpo-34,hrg-4,F49C12.7,irg-3,nep-17,F55G11.4,F56C9.7,asp-3,K10B2.2,K10C2.1,asah-1,K12H4.7,M28.10,R07E3.1,R08E3.2,R193.2,T16G1.6,T16G12.1,ver-2,T19D12.1,T20D3.2,T21H3.1,lbp-7,T25G12.6,W02G9.4,clec-50,Y106G6H.1,Y119D3B.13,Y32F6A.5,Y34B4A.9,asp-1,clec-70,Y49E10.18,fard-1,asm-2"	https://www.ncbi.nlm.nih.gov/pubmed/27507791
Tissue	WT-Pico Pan-neural Depleted Genes	78	275	1278	29469	1.22E-24	2.79E-22	5.27E-24	"ptps-1,lmp-2,amt-4,C06H5.6,C14A4.6,C14C6.5,C15C8.3,lec-9,C17F4.7,C26B9.5,spp-8,C29F7.1,dod-24,C40H1.7,F08D12.3,F09G2.1,gst-6,F13D12.6,F21D5.3,pcp-3,F28B4.3,hpo-34,spp-16,nspb-3,F42A10.6,hum-4,irg-3,nep-17,F55G11.4,F56C9.7,F58B4.5,mpst-3,asp-3,dsc-4,pept-1,K09F6.7,K10C2.1,asah-1,K12H4.7,LLC1.2,M28.10,R07E3.1,R08E3.2,R09H10.3,R09H10.5,R193.2,hum-6,T16G12.1,ver-2,T19D12.1,T20D3.2,T21H3.1,lbp-7,pgrn-1,T25C12.3,fat-6,W02G9.4,haf-4,clec-50,Y102A11A.3,Y106G6H.1,zig-9,Y119D3B.13,Y32F6A.5,Y34B4A.9,asp-1,ads-1,Y51F10.7,Y54F10AM.8,clec-81,fard-1,ugt-6,ZK1320.2,aqp-10,aco-1,asm-2,lipl-5,clec-187"	http://www.ncbi.nlm.nih.gov/pubmed/18284693
