Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	"UP by gas-1 mutant, L1 (McCormack)"	69	143	1150	29469	9.1E-42	2.09E-37	7.73E-40	"dhs-16,C14A4.9,C14F11.6,osr-1,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,dpy-3,F07C3.9,spp-13,mlt-9,F09F9.2,atf-8,F17A9.4,F18C5.5,F22F4.1,sqt-3,pqn-32,aqp-1,clec-180,F33D4.6,dpy-7,noah-2,gyg-1,F56D2.3,F56D3.1,abu-13,F58E6.13,H03E18.1,glf-1,H42K12.3,K01A2.4,K05F1.10,dao-2,R07E3.6,R57.2,grl-7,T03G6.1,qua-1,dpy-2,dpy-10,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,nspe-1,clec-72,Y64H9A.2,grl-15,ZC123.1,ZC204.12,nstp-3,cuti-1,ZK1025.3,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17"	http://www.ncbi.nlm.nih.gov/pubmed/25744875
Mutants	UP by aak-2 overexpressed and rsks-1 mutant	64	143	910	29469	2.28E-40	5.23E-38	1.87E-39	"dhs-16,C14A4.9,C14F11.6,dpy-8,C34F6.1,sym-1,ptr-4,C49F8.3,dpy-3,F01G10.9,F07C3.9,spp-13,mlt-9,F09F9.2,atf-8,F22F4.1,sqt-3,pqn-32,clec-180,F33D4.6,dpy-7,F49E12.9,noah-2,F56D2.3,abu-13,F57H12.6,bli-2,H03E18.1,glf-1,H42K12.3,K01A2.4,ins-35,dao-2,R07E3.6,R57.2,grl-7,T03G6.1,qua-1,T11B7.2,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,Y75B7AR.1,grl-15,cuti-1,ZK1025.3,bah-1,wrt-1,wrt-10,wrt-6,dhs-26,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/26959186
Mutants	Down lin-14 mutant	47	143	310	29469	9.79E-41	2.24E-36	7.48E-39	"C14A4.9,C14F11.6,dpy-8,sym-1,ptr-4,C50D2.1,dpy-3,spp-13,mlt-9,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,dpy-7,noah-2,F56D2.3,abu-13,H03E18.1,glf-1,H42K12.3,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,grl-15,ZC123.1,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/16314527
Mutants	Down tdp-1 mutant	85	143	2281	29469	9.79E-44	2.24E-37	7.48E-39	"C01G10.6,mlt-10,gpx-3,C14A4.9,C14F11.6,C31C9.2,dpy-8,osr-1,C34F6.1,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,dpy-3,F01G10.9,spp-13,mlt-9,cpt-5,F09F9.2,col-128,atf-8,F18C5.5,F22F4.1,sqt-3,hsp-1,pqn-32,clec-180,F33D4.6,tatn-1,dpy-7,mxl-3,F49E10.2,F49E12.9,noah-2,F56D3.1,abu-13,F57H12.6,F58E6.13,lips-9,cri-3,bli-2,H03E18.1,glf-1,H42K12.3,cct-4,ins-35,dao-2,R57.2,grl-7,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,ret-1,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,clec-72,Y64H9A.2,Y75B7AR.1,grl-15,ZC123.1,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,dhs-26,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/22232551
Chemicals/stress	UP by D-glucosamine	69	143	1217	29469	4.02E-40	9.22E-37	2.98E-37	"C01F1.5,dhs-16,C14A4.9,C14F11.6,osr-1,C34F6.1,C38C6.3,ptr-4,C49F8.3,C50D2.1,D1054.9,dpy-3,F01G10.9,F07C6.6,spp-13,mlt-9,F09F9.2,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,dpy-7,noah-2,F56D2.3,F56D3.1,abu-13,F58E6.13,lips-9,H03E18.1,glf-1,H42K12.3,dao-2,R07E3.6,R57.2,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,W09G12.10,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,nspe-1,Y64H9A.2,Y75B7AR.1,grl-15,hhat-1,ZC123.1,nstp-3,cuti-1,ZC434.3,wrt-1,ZK154.1,wrt-6,bus-17"	http://www.ncbi.nlm.nih.gov/pubmed/24714520
Development/Dauer/Aging	"down by bar-1(ga80), with development effect"	58	143	702	29469	1.88E-38	4.32E-36	1.35E-37	"C01F1.5,mlt-10,C14A4.9,C14F11.6,osr-1,C38C6.3,ptr-4,C49F8.3,D1054.9,dpy-3,F01G10.9,F07C6.6,spp-13,mlt-9,cpt-5,F09F9.2,F18C5.5,F22F4.1,pqn-32,F30A10.2,clec-180,F33D4.6,F56D2.3,F56D3.1,abu-13,F57H12.6,bli-2,clec-229,H03E18.1,glf-1,H42K12.3,R07E3.6,R57.2,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,T26C5.2,mlt-11,lpr-6,lpr-5,W09G12.10,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,Y43D4A.5,Y64H9A.2,grl-15,hhat-1,cuti-1,ZC434.3,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/24819947
DAF/Insulin/food	UP by rapamycin	61	143	862	29469	1.48E-37	3.39E-34	1.03E-36	"dhs-16,C14A4.9,C14F11.6,dpy-8,C34F6.1,sym-1,ptr-4,C49F8.3,dpy-3,F01G10.9,spp-13,mlt-9,F09F9.2,col-128,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,clec-180,F33D4.6,dpy-7,noah-2,F56D3.1,abu-13,bli-2,H03E18.1,glf-1,H42K12.3,dao-2,R57.2,grl-7,T03G6.1,nas-15,qua-1,T11B7.2,dpy-2,dpy-10,dpy-9,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,Y75B7AR.1,grl-15,ZC123.1,nstp-3,cuti-1,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/26676933
Microbes	"UP S. marcescens 24h, RNASeq"	83	143	2263	29469	1.53E-37	3.51E-36	1.03E-35	"C01F1.5,C14F11.6,C18B10.6,dpy-8,osr-1,cyp-25A2,C38C6.3,sym-1,ptr-4,cyp-33C2,C49F8.3,C50D2.1,dpy-3,spp-13,mlt-9,cpt-5,F09F9.2,col-128,atf-8,F18C5.5,F21F8.6,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,F43C1.5,dpy-7,mxl-3,F49E12.9,noah-2,F54F7.8,F56D3.1,abu-13,F57G8.5,F57H12.6,lips-9,H03E18.1,glf-1,H42K12.3,pgp-1,R07E3.6,R08E5.1,R08E5.3,R11G11.6,R57.2,grl-7,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,W09G12.10,Y102A11A.5,Y11D7A.5,Y11D7A.9,clec-72,Y47H9C.1,Y64H9A.2,str-168,hhat-1,ZC123.1,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17,dhs-26,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Mutants	UP hpl-1 KO	55	143	607	29469	1.57E-38	3.6E-35	1.03E-35	"mlt-10,C14F11.6,dpy-8,osr-1,sym-1,ptr-4,spp-13,mlt-9,col-128,pqn-32,clec-180,F33D4.6,nspb-4,dpy-7,F56D3.1,abu-13,lips-9,bli-2,H03E18.1,H42K12.3,ins-35,dao-2,R07E3.6,R08E5.1,R08E5.3,R11G11.6,R57.2,grl-7,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y43D4A.5,clec-72,Y47H9C.1,Y75B7AR.1,grl-15,ZC204.12,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-10,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/22083954
Mutants	UP by crtc-1 and aak-2 mutant (Burkewitz)	57	143	698	29469	3.98E-38	9.12E-35	2.53E-35	"mlt-10,C14A4.9,C14F11.6,dpy-8,C34F6.1,C38C6.3,sym-1,ptr-4,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,F09F9.2,F22F4.1,pqn-32,clec-180,F33D4.6,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,F57H12.6,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,pgp-1,dao-2,R07E3.6,grl-7,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y11D7A.5,Y43D4A.5,grl-15,ZC123.1,ZC434.3,ZK1025.3,wrt-1,wrt-10,ZK154.1,wrt-6"	http://www.ncbi.nlm.nih.gov/pubmed/25723162
DAF/Insulin/food	UP by dafachronic acid (daf-12 activated)	55	143	653	29469	8.42E-37	1.93E-32	5.22E-35	"C01F1.5,dhs-16,C14A4.9,C14F11.6,dpy-8,osr-1,C38C6.3,sym-1,ptr-4,dpy-3,F01G10.9,spp-13,mlt-9,F09F9.2,col-128,atf-8,F18C5.5,F22F4.1,clec-180,F33D4.6,hsp-12.3,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,F57H12.6,bli-2,H03E18.1,H42K12.3,K01A2.4,R07E3.6,R57.2,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-4,lpr-3,Y11D7A.5,Y37A1B.7,Y47H9C.1,grl-15,ZC123.1,nstp-3,cuti-1,bah-1,wrt-1,wrt-10,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25774872
Mutants	UP by dpy-21 mutant (Delaney)	63	143	1027	29469	9.94E-37	2.28E-32	6E-35	"mlt-10,C14A4.9,dpy-8,osr-1,C34F6.1,C38C6.3,C49F8.3,C50D2.1,D1054.9,E04D5.4,spp-13,mlt-9,F09F9.2,ugt-37,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,dpy-7,F49E10.2,F56D2.3,abu-13,lips-9,H03E18.1,H42K12.3,K05F6.10,pgp-1,R07E3.6,R11G11.6,grl-7,nas-15,qua-1,T11B7.2,dpy-2,dpy-10,bus-8,T23F6.1,T26C5.2,lpr-6,lpr-5,lpr-4,lpr-3,W09G12.10,Y102A11A.5,Y11D7A.9,Y37A1B.7,nspe-1,Y43D4A.5,Y47H9C.1,Y64H9A.2,Y75B7AR.1,grl-15,ZC123.1,nstp-3,ZC434.3,ZK1025.3,bah-1,wrt-1,ZK154.1,wrt-6,lon-3"	https://www.ncbi.nlm.nih.gov/pubmed/28209779
Chemicals/stress	Down by pRJ-Fr.5	44	143	295	29469	1.27E-35	2.91E-33	7.47E-34	"C01F1.5,mlt-10,dpy-8,C34F6.1,C38C6.3,ptr-4,C49F8.3,D1054.9,spp-13,mlt-9,col-128,pqn-32,F30A10.2,clec-180,F33D4.6,grl-27,F49E10.2,F56D3.1,abu-13,F57H12.6,lips-9,bli-2,clec-229,H42K12.3,pgp-1,R11G11.6,grl-7,nas-15,qua-1,dpy-9,bus-8,W09G12.10,Y102A11A.5,Y11D7A.5,Y43D4A.5,Y75B7AR.1,grl-15,str-168,ZC434.3,ZK1025.3,bah-1,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21858156
Mutants	down by daf-9 mutant	56	143	701	29469	1.43E-37	3.28E-32	8.21E-35	"mlt-10,C14F11.6,dpy-8,C34F6.1,C38C6.3,sym-1,ptr-4,C49F8.3,D1054.9,dpy-3,mlt-9,F09F9.2,F22F4.1,pqn-32,clec-180,F33D4.6,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,F58E6.13,lips-9,bli-2,clec-229,H03E18.1,H42K12.3,dao-2,R07E3.6,R57.2,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,T23F6.1,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y11D7A.9,Y37A1B.7,Y75B7AR.1,grl-15,hhat-1,ZC123.1,cuti-1,ZK1025.3,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE41661
Mutants	down by ogt-1 (ok1474) mutant	45	143	336	29469	1.03E-34	2.36E-32	5.76E-34	"mlt-10,C14A4.9,C14F11.6,osr-1,C38C6.3,ptr-4,F18C5.5,F22F4.1,pqn-32,F33D4.6,grl-27,F49E10.2,F56D3.1,abu-13,F57H12.6,F58E6.13,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,ins-35,R11G11.6,grl-7,T03G6.1,nas-15,qua-1,bus-8,T23F6.1,T26C5.2,mlt-11,Y11D7A.5,Y11D7A.9,Y43D4A.5,Y47H9C.1,Y75B7AR.1,grl-15,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,ZK154.1,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25474640
Other	"Cluster 6, cycling expression postembryonic"	40	143	218	29469	2.13E-35	4.88E-32	1.16E-32	"mlt-10,C14A4.9,dpy-8,osr-1,C38C6.3,D1054.9,spp-13,mlt-9,F09F9.2,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,F33D4.6,grl-27,F49E10.2,F56D2.3,abu-13,lips-9,glf-1,H42K12.3,R07E3.6,grl-7,nas-15,qua-1,T23F6.1,T26C5.2,Y102A11A.5,Y11D7A.5,Y64H9A.2,Y75B7AR.1,grl-15,ZC123.1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/24036951
Microbes	"UP P.luminescens 24h, RNASeq"	88	143	3017	29469	1.92E-34	4.41E-31	1.03E-31	"C01F1.5,mlt-10,ugt-26,C14F11.6,C18B10.6,dpy-8,osr-1,C34F6.1,cyp-25A2,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,cpt-5,F09F9.2,ugt-37,col-128,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,tatn-1,F43C1.5,dpy-7,F49E10.2,F49E12.9,noah-2,F56D3.1,abu-13,lips-9,clec-229,H03E18.1,glf-1,H42K12.3,cct-4,K05F1.10,pgp-1,dao-2,R07E3.6,R11G11.6,R57.2,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,rhy-1,W09G12.10,Y11D7A.5,Y11D7A.9,Y37A1B.7,Y43D4A.5,clec-72,Y47H9C.1,Y75B7AR.1,grl-15,hhat-1,ZC123.1,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Development/Dauer/Aging	Late stage Nodes	39	143	209	29469	2.28E-33	5.22E-31	1.19E-32	"dpy-8,osr-1,C34F6.1,C38C6.3,sym-1,ptr-4,C50D2.1,dpy-3,spp-13,F09F9.2,col-128,F18C5.5,F22F4.1,sqt-3,F30A10.2,clec-180,noah-2,F56D2.3,abu-13,F57H12.6,lips-9,R07E3.6,qua-1,dpy-2,T23F6.1,T26C5.2,lpr-5,lpr-4,lpr-3,Y37A1B.7,grl-15,ZC123.1,nstp-3,cuti-1,ZC434.3,bah-1,wrt-1,wrt-10,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/12620986
Mutants	UP by tdp-1(ok803) mutant	59	143	923	29469	4.67E-34	1.07E-30	2.38E-31	"C01F1.5,dhs-16,ugt-26,C14A4.9,C14F11.6,dpy-8,osr-1,C38C6.3,sym-1,ptr-4,C50D2.1,dpy-3,F01G10.9,spp-13,mlt-9,F09F9.2,col-128,atf-8,F18C5.5,F22F4.1,F30A10.2,clec-180,F33D4.6,dpy-7,noah-2,F57H12.6,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,dao-2,R07E3.6,R08E5.1,R08E5.3,R57.2,T03G6.1,qua-1,dpy-2,dpy-10,dpy-9,T26C5.2,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,Y64H9A.2,grl-15,hhat-1,cuti-1,ZC434.3,wrt-1,wrt-10,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/25391662
Microbes	"UP P.luminescens 24h, TillingArray"	95	143	3782	29469	4.84E-34	1.11E-29	2.41E-32	"C01F1.5,C01G10.6,mlt-10,dhs-16,ugt-26,gpx-3,C14A4.9,C14F11.6,dpy-8,osr-1,C34F6.1,cyp-25A2,C38C6.3,sym-1,ptr-4,C49F8.3,C50D2.1,C56G2.9,D1054.9,dpy-3,F01G10.9,F07C6.6,spp-13,mlt-9,F09F9.2,ugt-37,col-128,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,tatn-1,F43C1.5,dpy-7,F49E10.2,F49E12.9,noah-2,F54F7.8,F56D3.1,abu-13,F57G8.5,lips-9,clec-229,H03E18.1,glf-1,H42K12.3,K05F1.10,K09E9.4,dao-2,R07E3.6,R11G11.6,R57.2,grl-7,T03G6.1,nas-15,qua-1,T11B7.2,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,W09G12.10,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,nspe-1,clec-72,Y47H9C.1,Y64H9A.2,Y75B7AR.1,grl-15,hhat-1,ZC123.1,nstp-3,cuti-1,ZC434.3,ZK1025.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Mutants	down by ets-4 RNAi (Habacher)	56	143	828	29469	1.3E-31	2.99E-28	6.36E-31	"mlt-10,C14A4.9,C14F11.6,dpy-8,sym-1,ptr-4,C49A9.3,dpy-3,mlt-9,cpt-5,F09F9.2,ugt-37,col-128,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,F43C1.5,dpy-7,F49E12.9,noah-2,F56D3.1,abu-13,F57H12.6,F58E6.13,lips-9,bli-2,H03E18.1,glf-1,H42K12.3,K01A2.4,dao-2,grl-7,T03G6.1,qua-1,dpy-2,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y43D4A.5,clec-72,grl-15,ZC123.1,cuti-1,ZC434.3,ZK1025.3,wrt-1,wrt-10,wrt-6,lon-3"	https://www.ncbi.nlm.nih.gov/pubmed/27746047
Development/Dauer/Aging	Dauer recovery	74	143	2040	29469	3.9E-31	8.95E-29	1.87E-28	"dhs-16,gpx-3,C14A4.9,C14F11.6,C31C9.2,dpy-8,osr-1,C34F6.1,cyp-25A2,C38C6.3,sym-1,ptr-4,cyp-33C2,C49A9.3,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,cpt-5,F09F9.2,ugt-37,col-128,atf-8,F17A9.4,F18C5.5,F21A3.2,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,F57G8.5,F57H12.6,lips-9,cri-3,H03E18.1,glf-1,H42K12.3,K01A2.4,pgp-1,R07E3.6,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,grl-15,ZC123.1,nstp-3,cuti-1,ZC434.3,bah-1,wrt-1,wrt-10,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/12620986
Development/Dauer/Aging	Dauer specific	69	143	1677	29469	5.98E-31	1.37E-26	2.8E-29	"dhs-16,gpx-3,C14A4.9,C31C9.2,dpy-8,osr-1,C34F6.1,C38C6.3,sym-1,ptr-4,cyp-33C2,C49A9.3,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,cpt-5,F09F9.2,ugt-37,col-128,F17A9.4,F18C5.5,F21A3.2,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,F57G8.5,F57H12.6,lips-9,cri-3,H03E18.1,H42K12.3,K01A2.4,pgp-1,R07E3.6,grl-7,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,grl-15,ZC123.1,nstp-3,cuti-1,ZC434.3,bah-1,wrt-1,wrt-10,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/12620986
Mutants	Down xbp-1 mutant on daf-2(e1370)	36	143	199	29469	7.15E-30	1.64E-25	3.28E-28	"C14A4.9,dpy-8,C38C6.3,sym-1,ptr-4,mlt-9,F09F9.2,pqn-32,F33D4.6,dpy-7,F56D3.1,abu-13,F57H12.6,F58E6.13,lips-9,bli-2,glf-1,H42K12.3,dao-2,R11G11.6,grl-7,T03G6.1,qua-1,dpy-2,lpr-6,lpr-5,lpr-3,Y102A11A.5,Y11D7A.5,Y37A1B.7,Y43D4A.5,hhat-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/20460307
Mutants	UP by crh-1 mutant (Xiao)	57	143	1023	29469	6.22E-29	1.43E-24	2.8E-26	"C01F1.5,C01G10.6,dhs-16,C14F11.6,C34F6.1,sym-1,ptr-4,D1054.9,dpy-3,spp-13,mlt-9,F09F9.2,col-128,F18C5.5,F22F4.1,F30A10.2,clec-180,dpy-7,mxl-3,F49E10.2,noah-2,F56D2.3,F57H12.6,H03E18.1,glf-1,H42K12.3,ins-35,dao-2,R07E3.6,R11G11.6,R57.2,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y102A11A.5,Y37A1B.7,clec-72,Y64H9A.2,Y75B7AR.1,grl-15,hhat-1,nstp-3,cuti-1,wrt-1,wrt-10,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40809
Development/Dauer/Aging	down by Dauer vs. Dauer recovery 12 h (McElwee)	59	143	1166	29469	2.6E-28	5.95E-26	1.14E-25	"C01F1.5,C14F11.6,dpy-8,C34F6.1,C38C6.3,sym-1,ptr-4,C50D2.1,D1054.9,dpy-3,spp-13,mlt-9,F09F9.2,F18C5.5,F22F4.1,sqt-3,pqn-32,clec-180,dpy-7,F49E12.9,noah-2,F56D2.3,F56D3.1,abu-13,F57G8.5,F57H12.6,cri-3,bli-2,H03E18.1,glf-1,H42K12.3,R07E3.6,grl-7,T03G6.1,nas-15,qua-1,T11B7.2,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,Y37A1B.7,grl-15,ZC123.1,nstp-3,ZC434.3,bah-1,wrt-1,wrt-10,ZK154.1,wrt-6,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/15308663
Chemicals/stress	"UP by arsenic, high dose"	49	143	655	29469	3.42E-27	7.85E-25	1.48E-25	"nhr-76,mlt-10,C14A4.9,osr-1,cyp-25A2,sym-1,dpy-3,F01G10.9,F18C5.5,aqp-1,clec-180,F33D4.6,F43C1.5,dpy-7,F58E6.13,bli-2,glf-1,H42K12.3,ins-35,K05F1.10,pgp-1,dao-2,R07E3.6,R08E5.1,R08E5.3,R11G11.6,R57.2,grl-7,T03G6.1,dpy-2,dpy-10,dpy-9,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,Y102A11A.5,Y11D7A.5,Y64H9A.2,ZC123.1,cuti-1,ZC434.3,bah-1,wrt-10,ZK154.1,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/23894281
DAF/Insulin/food	UP daf-2 (e1370) vs. wildtype	89	143	3720	29469	4.06E-28	9.3E-25	1.72E-26	"C01F1.5,mlt-10,dhs-16,gpx-3,C14A4.9,C14F11.6,dpy-8,osr-1,C34F6.1,C38C6.3,sym-1,ptr-4,cyp-33C2,C49F8.3,C50D2.1,D1054.9,dpy-3,F01G10.9,spp-13,mlt-9,F09F9.2,ugt-37,col-128,atf-8,F18C5.5,F22F4.1,sqt-3,pqn-32,F30A10.2,clec-180,F33D4.6,hsp-12.3,F41G3.21,dpy-7,F49E10.2,noah-2,F56D2.3,F56D3.1,abu-13,F57H12.6,F58E6.13,lips-9,H03E18.1,glf-1,H42K12.3,K01A2.4,K09E9.4,dao-2,R07E3.6,R08E5.1,R57.2,grl-7,T03G6.1,nas-15,qua-1,dpy-2,dpy-10,dpy-9,bus-8,T23F6.1,T26C5.2,mlt-11,lpr-6,lpr-5,lpr-4,lpr-3,pck-1,W09G12.10,Y102A11A.5,Y11D7A.5,Y11D7A.9,Y37A1B.7,clec-72,Y64H9A.2,Y75B7AR.1,grl-15,hhat-1,ZC123.1,ZC204.12,nstp-3,cuti-1,ZC434.3,ZK1025.3,wrt-1,wrt-10,ZK154.1,wrt-6,bus-17,lon-3"	http://www.ncbi.nlm.nih.gov/pubmed/22482728
Mutants	down by kin-1 mutant	41	143	362	29469	6.48E-29	1.48E-23	2.7E-26	"C01F1.5,C14A4.9,C31C9.2,osr-1,C38C6.3,C50D2.1,D1054.9,mlt-9,F18C5.5,F22F4.1,pqn-32,clec-180,F33D4.6,grl-27,mxl-3,F49E10.2,noah-2,F56D3.1,abu-13,F57H12.6,F58E6.13,bli-2,H03E18.1,glf-1,H42K12.3,R07E3.6,grl-7,T03G6.1,qua-1,T23F6.1,T26C5.2,mlt-11,W09G12.10,Y102A11A.5,Y11D7A.5,Y43D4A.5,ZC123.1,cuti-1,ZC434.3,ZK1025.3,wrt-6"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40809
