Category	Term	Counts	ListSize	PopHit	Pop.Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
DAF/Insulin/food	"UP by Starvation, GR1307 (daf-16) mutant (Baugh)"	60	325	720	29469	7.67E-18	1.76E-14	8.37E-17	"nlp-28,hil-7,icl-1,C06B3.6,C07H4.1,nnt-1,C18H7.1,tre-5,C23H4.6,C25E10.10,C33D9.5,tag-253,C44B7.6,nhr-6,clec-17,E04F6.8,F08G2.4,F16C3.2,F17C11.11,F18C5.10,F26F12.3,lbp-1,F45D3.4,F47A4.5,F48D6.4,F48E3.8,F53C3.6,F53E10.1,F54F3.4,F59B10.4,cpg-8,K07B1.8,mtl-1,sodh-2,nhr-208,T03F1.6,dhs-31,T10G3.1,T12D8.5,W01A11.7,W01F3.2,W08A12.2,W10G11.1,Y38F1A.8,pvf-1,faah-6,Y43F8B.9,Y44A6C.1,cpt-1,Y54G2A.11,Y56A3A.33,Y58A7A.3,pho-9,Y95B8A.6,Y97E10AR.1,kgb-2,ZC443.3,ghi-1,ZK550.6,best-24"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE99201
Chemicals/stress	UP by fenamiphos high	66	325	919	29469	1.64E-18	3.76E-15	1.71E-16	"cyp-34A9,nlp-28,faah-2,ckb-2,tes-1,C02F5.7,cht-1,icl-1,C06B3.6,C06B3.7,C10G11.7,srr-6,C25E10.10,srw-85,nmur-4,C32D5.7,fipr-22,tag-253,acs-17,C49G7.10,irg-2,E04F6.8,sto-1,tir-1,F16B4.7,F18C5.10,F23C8.6,F26F12.3,F26G1.2,F28H1.1,F45D3.4,F47A4.5,F48D6.4,oac-31,F53C3.6,K07B1.8,cyp-14A3,K09D9.1,K10B4.3,sli-1,M7.8,R05H10.1,nhr-208,cnc-4,sma-1,T05E7.4,cyp-13A5,gem-4,T24B8.4,ttr-6,W01F3.2,W08E12.3,clp-4,pvf-1,Y44A6C.1,efhd-1,haf-7,ttr-17,pho-9,Y73C8B.1,Y77E11A.2,ptr-22,ZC443.3,ugt-4,tep-1,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
DAF/Insulin/food	UP by Fasting	65	325	905	29469	5.55E-17	1.27E-13	5.53E-17	"cyp-34A9,nlp-28,faah-2,B0272.4,ckb-2,acs-7,C02F5.7,cht-1,icl-1,C06B3.6,C08E3.13,C10C5.5,srr-6,nnt-1,C23H4.6,srw-85,nmur-4,C33D9.5,fipr-24,tag-253,C44B7.6,dhs-18,acs-17,nhr-6,paf-2,fbxb-96,cyp-13B1,tir-1,F14B8.5,F16B4.7,F16C3.2,F18C5.10,F22B8.7,F26F12.3,F28H1.1,pha-4,nep-14,F45D3.4,F47A4.5,F47E1.4,F48D6.4,F53E10.1,F54F3.4,F57G8.7,F58A6.1,F58F9.7,K02E10.1,K02E10.6,K07B1.8,mtl-1,sodh-2,sek-1,T19C9.8,T20B3.1,Y17G9A.4,siah-1,Y41C4A.11,Y43F8B.9,Y44A6C.1,cpt-3,Y54G2A.11,thn-5,Y97E10AR.1,ZC443.3,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/23352664
Chemicals/stress	UP by tert-butyl hydrogen peroxide (Oliveira)	38	325	219	29469	9.04E-18	2.07E-13	8.63E-17	"cyp-34A9,B0272.4,icl-1,C06B3.6,C06E4.3,srr-6,nnt-1,C36E8.4,acs-17,C49G7.10,paf-2,D2063.1,sto-1,nep-14,F45D3.4,acs-16,F53E10.1,F58A6.1,K09D9.1,mtl-1,R05H10.1,cnc-4,cyp-13A5,gem-4,T12D8.5,T20B3.1,W07A12.4,cpt-3,haf-7,Y53G8B.2,Y54G2A.11,Y58A7A.3,ttr-17,Y73C8B.1,ZC443.3,ugt-4,tep-1,ZK550.6"	http://www.ncbi.nlm.nih.gov/pubmed/19575768
Microbes	"UP by Bt toxin,Cry5B"	45	325	369	29469	3.93E-17	9.01E-14	3.61E-16	"lin-24,ckb-2,cht-1,C06B3.6,C07H4.1,C25E10.10,ttr-5,C45G9.7,C49G7.10,irg-2,sto-1,F08G2.4,dhhc-1,F23C8.6,F45D3.4,F47A4.5,oac-31,F53E10.1,pcs-1,K02E10.6,cpg-8,K09D9.1,mtl-1,M01A8.1,sek-1,R08H2.8,sma-1,cyp-13A5,T12D8.5,T12G3.4,cnp-3,ttr-6,W08A12.2,clp-4,pvf-1,ttm-1,Y41C4A.11,Y43F8B.9,ral-1,Y56A3A.33,Y58A7A.3,Y77E11A.2,kgb-2,ZC443.3,srt-22"	http://www.ncbi.nlm.nih.gov/pubmed/15256590
Chemicals/stress	UP by mercury high 8H	69	325	1080	29469	5.28E-17	1.21E-13	4.66E-15	"lin-24,cyp-34A7,nlp-28,faah-2,ckb-2,C02F5.7,icl-1,C06B3.6,C06B3.7,C06B8.7,C07H4.1,nnt-1,cal-2,C23H4.6,egrh-1,C28G1.2,C33D9.5,fipr-22,ttr-5,C44B7.6,acs-17,nhr-6,irg-2,vhp-1,F08G2.4,F10E9.1,F16C3.2,F17C11.11,F18C5.10,F26F12.3,F28H1.1,F45D3.4,F47A4.5,acs-16,F48E3.8,oac-31,F53C3.6,F53E10.1,F59B10.4,swt-1,cpg-8,K06A9.2,K07B1.8,K09D9.1,sli-1,R05H10.1,cnc-4,T05E7.4,cyp-13A5,gem-4,cnp-3,hsp-16.11,W01F3.2,W08A12.2,siah-1,pvf-1,ttm-1,Y43F8B.9,Y44A6C.1,efhd-1,haf-7,Y53G8B.2,Y56A3A.33,Y58A7A.3,Y77E11A.2,ptr-22,ZC443.3,tep-1,best-24"	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Development/Dauer/Aging	UP by aging on day 3	90	325	2033	29469	2.87E-14	6.58E-12	2.44E-12	"B0205.13,B0284.1,B0284.2,B0563.10,hil-7,aqp-2,cht-1,C06B3.7,C06B8.7,C08E3.13,C17H1.5,C23H4.6,C25E10.10,srw-85,C25F9.16,C27H2.2,C36E8.4,fipr-22,C37A5.3,fipr-24,nhr-6,spp-15,C49G7.10,irg-2,C49G7.7,E04F6.8,vhp-1,sto-1,tir-1,F14B8.5,F17C11.11,F17C8.3,F19B10.13,F25B3.5,F26F12.3,F28F5.4,pha-4,F47A4.5,acs-16,F48C1.9,F48E3.8,F53C11.9,F53C3.6,F53E10.1,bro-1,egl-15,ttr-45,K02E10.1,K02E10.6,K09D9.1,K10B4.3,K10G6.9,cpt-4,M05B5.2,sek-1,R09D1.12,R09E10.13,sma-1,T07A5.7,cyp-13A5,T10C6.15,T10G3.1,gem-4,T13H5.6,ver-1,T20D4.7,T23F11.6,hsp-16.11,ttr-6,W01A11.7,W10G11.1,Y102A11A.9,fbxa-36,Y17G7B.22,Y2H9A.6,vab-2,clp-4,pvf-1,col-95,efhd-1,cpt-3,Y54G2A.11,Y58A7A.3,Y73B6BL.27,ptr-22,Y97E10AR.1,ZC443.3,ZK1010.8,ZK105.1,tep-1"	http://www.ncbi.nlm.nih.gov/pubmed/26623667
Microbes	"UP by S. aureus, dependent on hlh-30 (Visvikis)"	53	325	633	29469	7.23E-15	1.66E-10	5.92E-13	"C02F5.7,cht-1,icl-1,C06B3.6,srr-6,nnt-1,cal-2,tre-5,C27B7.9,tag-253,ttr-5,dhs-18,acs-17,spp-15,E04F6.8,cyp-13B1,F11E6.11,F18C5.10,tli-1,csq-1,lbp-1,F47A4.5,F48D6.4,oac-31,F53C3.6,F53E10.1,F54F3.4,F59B10.4,ttr-45,cpg-8,K06A9.2,M01A8.1,M05B5.2,R09D1.12,T10G3.1,T12D8.5,T20B3.1,ttr-6,W01A11.7,W05H9.3,W08A12.2,dlc-3,siah-1,pvf-1,Y43F8B.9,Y44A6C.1,Y70G10A.3,ubc-8,Y95B8A.6,ZC443.3,tep-1,ZK550.6,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/24882217
Chemicals/stress	UP by phenanthroline	51	325	598	29469	4.41E-13	1.01E-10	3.49E-11	"cyp-34A7,cyp-34A9,nlp-28,faah-2,B0272.4,ckb-2,B0403.3,C06B3.7,nmur-4,C32D5.12,lact-5,fipr-22,fipr-24,tag-253,prx-11,irg-2,paf-2,D2063.1,cyp-13B1,F08G12.5,tir-1,F19C6.2,ckb-4,ppm-1,F26G1.2,F28F5.4,F47A4.5,pcs-1,F58A6.1,F59B10.4,swt-1,cyp-14A3,cpt-4,R05H10.1,R09A1.3,cnc-4,cyp-13A5,cnp-3,hsp-16.11,W05H9.3,siah-1,Y41C4A.11,Y44A6C.1,Y53G8B.2,Y56A3A.33,Y58A7A.3,pho-9,Y77E11A.2,ptr-22,Y87G2A.2,ugt-4"	https://www.ncbi.nlm.nih.gov/pubmed/28662060
Mutants	UP by xrn-2 RNAi	57	325	785	29469	5.2E-14	1.19E-09	3.97E-12	"faah-2,B0284.1,B0284.2,tes-1,C02F5.7,C06B3.6,C06B3.7,srr-6,C23H4.6,srw-85,C25F9.16,C28G1.2,C36C5.14,ttr-5,C47G2.8,C49G7.10,irg-2,C49G7.7,D2063.1,vhp-1,dhhc-1,pqn-29,tir-1,F17C11.11,col-89,F19B10.13,pha-4,F47A4.5,acs-16,F48C1.9,swt-1,K07B1.8,K09D9.1,mtl-1,osm-3,cnc-4,R09D1.12,sma-1,T07A5.7,T10G3.1,gem-4,T13H5.6,W01A11.7,W05H9.3,W07A12.4,W08A12.2,Y2H9A.6,clp-4,Y44A6C.1,cpt-1,Y54G2A.36,Y56A3A.33,Y58A7A.3,pho-9,ubc-8,ZC443.3,ZK105.1"	https://www.ncbi.nlm.nih.gov/pubmed/27631780
Mutants	UP by nhr-25 RNAi	48	325	524	29469	1.07E-12	2.45E-09	7.9E-13	"nlp-28,faah-2,B0284.1,B0284.2,tes-1,C06B3.6,C11G10.1,srr-6,nnt-1,cal-2,tre-5,srw-85,C28G1.2,C49G7.10,irg-2,D2063.1,E04F6.8,F26G1.2,F45D3.4,F48C1.9,F58A6.1,swt-1,K06A9.2,K07B1.8,K09D9.1,cpt-4,M01A8.1,M7.8,R05H10.1,cnc-4,T05E7.4,cyp-34A2,pqn-67,T20B3.1,T20D4.12,T28A11.3,W01A11.7,nhr-236,Y44A6C.1,Y46H3C.6,cpt-3,Y58A7A.3,ttr-17,pho-9,Y73C8B.1,ptr-22,ZC443.3,ghi-1"	http://www.ncbi.nlm.nih.gov/pubmed/24651852
Mutants	UP by blmp-1(tm548) mutant	40	325	325	29469	1.18E-13	2.71E-09	8.46E-12	"B0205.13,nlp-28,B0284.1,B0284.2,ckb-2,C06B3.6,C23H4.6,C27B7.9,fipr-22,fipr-24,C44B7.6,C49G7.10,irg-2,C49G7.7,clec-17,cyp-13B1,F11E6.11,arl-7,F26G1.2,F47A4.5,K09D9.1,R05H10.1,cnc-4,cyp-13A5,cyp-34A2,T20B3.1,T20D4.12,T28A11.3,W01F3.2,faah-6,Y44A6C.1,Y49G5A.1,Y54G2A.11,Y58A7A.3,Y70G10A.3,pho-9,nhr-5,ptr-22,Y95B8A.6,col-176"	http://www.ncbi.nlm.nih.gov/pubmed/24613396
DAF/Insulin/food	"UP by Starvation, N2 (Baugh)"	60	325	901	29469	1.35E-14	3.09E-09	9.37E-12	"nlp-28,hil-7,icl-1,C06B3.6,C07H4.1,nnt-1,C18H7.1,C23H4.6,C25E10.10,C33D9.5,fipr-22,tag-253,ttr-5,C44B7.6,acs-17,C49G7.10,clec-17,E04F6.8,F16C3.2,F26F12.3,lbp-1,F45D3.4,F47A4.5,F48D6.4,F53C3.6,F53E10.1,F59B10.4,cpg-8,K06A9.2,K07B1.8,mtl-1,sodh-2,M01A8.1,nhr-208,T03F1.6,dhs-31,phat-5,T10G3.1,gem-4,T12D8.5,W01F3.2,W08A12.2,W10G11.1,Y38F1A.8,clp-4,faah-6,Y43F8B.9,Y44A6C.1,Y54G2A.11,Y56A3A.33,Y58A7A.3,ttr-17,Y77E11A.2,Y95B8A.6,Y97E10AR.1,kgb-2,ZC443.3,ZK154.6,ZK550.6,best-24"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE99201
Mutants	UP by daf-2 mutant (Rizki)	72	325	1357	29469	1.82E-12	4.17E-10	1.23E-10	"cyp-34A9,nlp-28,acs-7,icl-1,C06B3.6,C08E3.13,C11G10.1,nnt-1,cal-2,C27B7.9,C32D5.7,C36E8.4,tag-253,ttr-5,C44B7.6,dhs-18,acs-17,spp-15,paf-2,vhp-1,F08G2.4,F16B4.7,F16C3.2,F22B8.7,F23D12.7,F26A1.8,F26G1.2,F38E9.1,csq-1,lbp-1,F45D3.4,acs-16,F48D6.4,F53E10.1,F54F3.4,egl-15,F58A6.1,F58F9.7,mtl-1,M01A8.1,M7.8,R05H10.1,R09A1.3,R13H4.5,dhs-31,T10G3.1,T12D8.5,T19C9.8,T20B3.1,scrm-1,ttr-6,W01F3.2,W03G1.5,W08A12.2,dlc-3,Y38F1A.8,clp-4,pvf-1,faah-6,Y53G8B.2,Y54G2A.11,Y54G2A.36,ttr-17,Y73B6BL.27,Y77E11A.2,Y95B8A.6,col-176,kgb-2,ZC443.3,tep-1,ZK550.6,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Chemicals/stress	down by UV and TiO2 (Choi)	85	325	1935	29469	3.35E-12	7.69E-10	2.2E-11	"cyp-34A9,nlp-28,B0272.4,hil-7,aqp-2,acs-7,icl-1,C06B3.6,C06B8.7,C06G1.1,C07H4.1,C08E3.13,C11G10.1,nnt-1,cal-2,C18H7.1,tre-5,C27H2.2,vha-16,C32D5.12,C32D5.7,tag-253,C44B7.6,dhs-18,acs-17,clec-17,cyp-13B1,F14B8.5,F16B4.7,F16C3.2,F18C5.10,F26A1.8,F26F12.3,pha-4,F38E9.1,nep-14,lbp-1,F45D3.4,F47E1.4,F48D6.4,F48E3.8,F53E10.1,F54F3.4,F56C9.8,egl-15,F58A6.1,F58F9.7,F59B10.4,swt-1,K02E10.6,cpt-4,mtl-1,M05B5.2,M7.8,R05H10.1,cnc-4,R13H4.5,sma-1,snf-11,phat-5,T05E7.4,T10G3.1,cyp-34A2,T12D8.5,T20B3.1,T24B8.4,W08A12.2,W08E12.3,W10G11.2,siah-1,Y38F1A.8,ckr-2,clp-4,ttm-1,Y43F8B.9,Y44A6C.1,Y54G2A.11,Y77E11A.2,ptr-22,Y95B8A.6,Y97E10AR.1,ZC443.3,ZK1010.8,ZK550.6,best-24"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
Chemicals/stress	down by 1-methylnicotinamide (MNA)	54	325	725	29469	5.72E-13	1.31E-09	3.64E-11	"B0205.13,hil-7,aqp-2,cht-1,icl-1,C06B3.6,C06B3.7,C06B8.7,C06E4.3,C18H7.1,C25E10.10,C27B7.9,C33D9.5,C36E8.4,C49G7.10,irg-2,C49G7.7,sto-1,F17C11.11,F18C5.10,F22B8.7,F26E4.7,F26F12.3,pha-4,lbp-1,F45D3.4,F47E1.4,F48E3.2,F48E3.8,F54F7.2,bro-1,F59C6.16,ttr-45,K02E10.1,K10B4.3,M05B5.2,R09A1.3,sma-1,cyp-13A5,T19C9.8,T23F11.6,W01F3.2,W05H9.3,siah-1,Y41C4A.11,Y54G2A.11,Y58A7A.3,Y97E10AR.1,kgb-2,ZC443.3,ugt-4,nhr-246,ZK105.1,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/24077178
DAF/Insulin/food	UP by starved (Mueller)	78	325	1648	29469	9.18E-14	2.11E-09	5.69E-11	"B0284.2,C02F5.7,C06B3.6,C06E4.3,C07H4.1,C08E3.13,nnt-1,cal-2,C18H7.1,egrh-1,C32D5.7,C33D9.5,fipr-22,ttr-5,C44B7.6,acs-17,nhr-6,irg-2,E04F6.8,vhp-1,F08G2.4,F10E9.1,cyp-13A11,F16C3.2,F18C5.10,F26F12.3,F26G1.2,F28F5.4,lbp-1,F48D6.4,F53C3.6,F54F3.4,F56C9.8,egl-15,F59B10.4,F59C6.16,K06A9.2,K07B1.8,K10B4.3,mtl-1,sodh-2,osm-3,M7.12,R05H10.1,nhr-208,T03F1.6,dhs-31,T05E7.4,T10G3.1,cyp-34A2,gem-4,T12D8.5,T20B3.1,scrm-1,cnp-3,W01A11.7,W01F3.2,W03G1.5,W08A12.2,W10G11.1,siah-1,Y38F1A.8,ckr-2,pvf-1,faah-6,Y43F8B.9,Y44A6C.1,cpt-3,Y53G8B.2,Y54G2A.11,Y56A3A.33,ttr-17,ptr-22,Y95B8A.6,Y97E10AR.1,ZC443.3,ghi-1,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Mutants	UP by sams-1 RNAi	55	325	772	29469	1.48E-11	3.39E-09	8.91E-12	"B0205.13,faah-2,B0284.1,ckb-2,B0403.3,C02F5.7,C28G1.2,tag-253,C44C1.6,acs-17,C49G7.10,irg-2,C49G7.7,C54C6.7,D2063.1,vhp-1,sto-1,tir-1,F17C11.11,F18C5.10,F19B10.13,F26G1.2,F28H1.1,F38E9.1,F47A4.5,F59B10.4,swt-1,K06A9.2,M01A8.1,M05B5.2,R09A1.3,T03F1.6,T05E7.4,cgt-1,cyp-13A5,gem-4,T19C9.8,T20D4.7,cnp-3,T24B8.4,Y102A11A.9,Y2H9A.6,siah-1,clp-4,Y41C4A.11,Y44A6C.1,efhd-1,cpt-3,Y54G2A.11,Y58A7A.3,pho-9,Y75B8A.28,ubc-8,kgb-2,ZK154.6"	http://www.ncbi.nlm.nih.gov/pubmed/26321661
Chemicals/stress	UP by mid dichlorvos	47	325	529	29469	1.63E-11	3.74E-09	9.58E-12	"cyp-34A9,nlp-28,ckb-2,C02F5.7,cht-1,icl-1,C06B3.7,C10C5.5,C10G11.7,srr-6,egrh-1,fipr-22,C49G7.10,irg-2,dhhc-1,F16B4.7,F23C8.6,F28H1.1,F45D3.4,F47A4.5,F48D6.4,F53C3.6,pcs-1,F59B10.4,swt-1,sli-1,R05H10.1,cnc-4,T05E7.4,cyp-13A5,gem-4,cnp-3,srr-2,ttr-6,W01F3.2,W07A12.4,W08E12.3,clp-4,Y43F8B.9,Y44A6C.1,efhd-1,haf-7,Y58A7A.3,Y77E11A.2,ugt-4,ZK154.6,tep-1"	http://www.ncbi.nlm.nih.gov/pubmed/19402892
Development/Dauer/Aging	UP in day 12 vs. day 2 (Pu)	66	325	1183	29469	3.44E-11	7.9E-09	1.97E-09	"B0205.13,cyp-34A7,nlp-28,faah-2,B0284.2,ckb-2,C02F5.7,cht-1,C08E3.13,C17H1.5,C18H7.1,C27H2.2,C28G1.2,nmur-4,ttr-5,C45G9.7,nhr-6,spp-15,paf-2,fbxb-80,E04F6.8,cyp-13B1,sto-1,F08G2.4,F11E6.11,F16B4.7,F16C3.2,F26E4.7,F45D3.4,F48E3.2,F53C11.9,F53C3.6,egl-15,F59B10.4,ttr-45,cpg-8,cpt-4,arrd-3,R05H10.1,R09D1.12,T07A5.7,cyp-34A2,T10H9.8,gem-4,T12D8.5,pqn-67,ver-1,T20B3.1,T20D4.12,cnp-3,T23F11.6,W01A11.7,W07A12.4,W08A12.2,Y102A11A.9,fbxa-36,Y2H9A.6,clp-4,Y41C4A.11,Y44A6C.1,cpt-3,Y56A3A.33,ttr-17,pho-9,ZC443.3,ZK105.1"	http://www.ncbi.nlm.nih.gov/pubmed/25838541
Chemicals/stress	down by UV (Choi)	83	325	1928	29469	6.82E-12	0.000000156	3.82E-10	"cyp-34A9,B0272.4,hil-7,aqp-2,acs-7,icl-1,C06B3.6,C06B8.7,C06G1.1,C07H4.1,C08E3.13,C11G10.1,nnt-1,cal-2,C18H7.1,tre-5,C27H2.2,vha-16,C32D5.12,C32D5.7,tag-253,C44B7.6,dhs-18,acs-17,clec-17,cyp-13B1,sto-1,F14B8.5,F16B4.7,F16C3.2,F18C5.10,F26A1.8,F26F12.3,pha-4,F38E9.1,nep-14,lbp-1,F45D3.4,F47E1.4,F48D6.4,F48E3.8,F53E10.1,F54F3.4,F56C9.8,egl-15,F58A6.1,F58F9.7,F59B10.4,swt-1,K02E10.6,cpt-4,mtl-1,M05B5.2,M7.8,R05H10.1,R13H4.5,sma-1,snf-11,phat-5,T05E7.4,T10G3.1,cyp-34A2,T12D8.5,T20B3.1,T24B8.4,W08E12.3,W10G11.2,siah-1,vab-2,Y38F1A.8,ckr-2,clp-4,ttm-1,Y43F8B.9,Y44A6C.1,Y54G2A.11,Y77E11A.2,ptr-22,Y97E10AR.1,ZC443.3,ZK1010.8,ZK550.6,best-24"	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE84441
DAF/Insulin/food	UP by daf-2 mutant (Sonoda)	64	325	1121	29469	7.13E-12	1.64E-08	3.89E-10	"cyp-34A9,B0272.4,B0284.1,B0284.2,acs-7,C02F5.7,cht-1,icl-1,C06B8.7,C11G10.1,nnt-1,C23H4.6,C27B7.9,lact-5,fipr-24,ttr-5,C44B7.6,dhs-18,acs-17,C46G7.5,C54C6.7,cyp-13B1,vhp-1,sto-1,tir-1,F14B8.5,cyp-13A11,F16B4.7,F18C5.10,F26F12.3,F26G1.2,pha-4,lbp-1,F47E1.4,F48C1.9,F48D6.4,F53C11.9,F53C3.6,dct-8,F57G8.7,egl-15,F58A6.1,F58F9.7,ttr-45,swt-1,mtl-1,M01A8.1,R05H10.1,cnc-4,R13H4.5,sma-1,T10H9.8,gem-4,T12D8.5,T20B3.1,T20D4.12,T23F11.6,W03G1.5,W08A12.2,Y38F1A.8,Y77E11A.2,Y95B8A.6,nhr-246,ZK550.6"	https://www.ncbi.nlm.nih.gov/pubmed/27320929
Mutants	"UP by tbx-2(bx59) mutant, embryos"	61	325	1029	29469	2.05E-11	0.000000047	1.09E-08	"cyp-34A9,nlp-28,faah-2,B0272.4,C02F5.7,C06B3.6,C06G1.1,C07H4.1,C08E3.13,C11G10.1,srr-6,C18H7.1,C25E10.10,acs-17,C49G7.10,irg-2,clec-17,E04F6.8,cyp-13B1,vhp-1,F08G12.5,F17C11.11,col-89,F25B3.5,F26A1.8,F26G1.2,csq-1,F45D3.4,F47A4.5,pcs-1,F54F3.4,F58A6.1,swt-1,K02E10.6,K09D9.1,mtl-1,M7.12,M7.8,R05H10.1,cnc-4,R13H4.5,cyp-13A5,T12D8.5,ttr-6,W01A11.7,W01F3.2,W08A12.2,W08E12.3,W10G11.1,clp-4,pvf-1,tsp-13,Y41C4A.11,Y44A6C.1,Y54G2A.11,Y58A7A.3,ttr-17,Y77E11A.2,ZK154.6,ZK550.6,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/23595631
Development/Dauer/Aging	UP Day 8 on glp-1(e2141ts) vs. Wildtype	95	325	2559	29469	2.6E-10	5.95E-08	1.35E-08	"cyp-34A9,nlp-28,B0272.4,ckb-2,B0403.3,tes-1,acs-7,icl-1,C06B8.7,C07H4.1,C11G10.1,nnt-1,cal-2,C23H4.6,C25E10.10,C28G1.2,nmur-4,C32D5.12,C32D5.7,C36E8.4,ttr-5,dhs-18,acs-17,prx-11,spp-15,paf-2,vhp-1,F08G12.5,F14B8.5,F16B4.7,F17C11.11,F18C5.10,F22B8.7,ckb-4,F26F12.3,F26G1.2,csq-1,F47A4.5,suca-1,F48D6.4,F48E3.2,oac-31,F53E10.1,F54F7.2,F56C9.8,F57G8.7,egl-15,F58A6.1,F58F9.7,K10B4.3,cpt-4,mtl-1,M01A8.1,M05B5.2,M7.12,M7.8,R05H10.1,R09A1.3,R13H4.5,sma-1,T05E7.4,cyp-34A2,T12D8.5,T20B3.1,T24B8.4,W01F3.2,W04A4.2,W05H9.3,W08A12.2,Y38F1A.8,clp-4,pvf-1,Y39B6A.27,tsp-13,ttm-1,Y41C4A.11,col-95,faah-6,Y43F8B.9,cpt-1,cpt-3,Y54G2A.11,Y58A7A.3,ttr-17,Y75B8A.28,Y77E11A.2,ptr-22,Y87G2A.2,Y95B8A.6,kgb-2,ZC443.3,ZK1010.8,tep-1,ZK550.6,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/20555324
Chemicals/stress	down by nicotinic acid (NA)	48	325	612	29469	9.4E-11	0.00000216	4.79E-09	"cyp-34A9,hil-7,aqp-2,cht-1,icl-1,C06B3.6,C06B3.7,C06B8.7,C25E10.10,C27B7.9,C27H2.2,C33D9.5,C49G7.10,C49G7.7,sto-1,F17C11.11,F18C5.10,F26F12.3,F28H1.1,pha-4,lbp-1,F45D3.4,F47E1.4,F48E3.8,bro-1,K02E10.1,K09D9.1,K10B4.3,mtl-1,R09A1.3,cnc-4,sma-1,cyp-13A5,gem-4,T19C9.8,T23F11.6,W01F3.2,W05H9.3,siah-1,efhd-1,Y54G2A.11,Y58A7A.3,ptr-22,Y97E10AR.1,ZC443.3,ugt-4,ZK105.1,tep-1"	http://www.ncbi.nlm.nih.gov/pubmed/24077178
Chemicals/stress	UP by IVM exposure	34	325	254	29469	1.68E-10	0.00000386	8.39E-09	"cyp-34A9,nlp-28,acs-7,C02F5.7,icl-1,C06B3.6,C08E3.13,C44B7.6,dhs-18,acs-17,F16C3.2,F45D3.4,F48D6.4,F54F3.4,F57G8.7,F58F9.7,mtl-1,R05H10.1,cnc-4,T12D8.5,T20B3.1,W01F3.2,W08A12.2,Y38F1A.8,Y43F8B.9,Y44A6C.1,Y49G5A.1,Y54G2A.11,Y58A7A.3,ttr-17,ZC443.3,ugt-4,ZK550.6,best-24"	http://www.ncbi.nlm.nih.gov/pubmed/22348077
Microbes	"UP by B. thuringiensis (BT247), 12h"	65	325	1240	29469	2.83E-09	6.49E-08	0.000000138	"B0284.1,B0284.2,C06B3.7,C10C5.5,srr-6,C18H7.1,C23H4.6,C28G1.2,C32D5.12,C33D9.5,nhr-6,C49G7.10,irg-2,C49G7.7,D2063.1,clec-17,vhp-1,sto-1,F08G12.5,F09F3.8,cyp-13A11,F16C3.2,F17C11.11,F26E4.7,F45D3.4,F48C1.9,oac-31,dct-8,egl-15,F59C6.18,K06A9.2,K07B1.8,K09D9.1,mtl-1,sodh-2,M7.8,R05H10.1,R08H2.8,R13H4.5,sma-1,phat-5,cyp-13A5,gem-4,pqn-67,T20B3.1,T20D4.12,T23F11.6,hsp-16.11,W02A2.8,Y17G9A.4,Y38H6C.24,ttm-1,col-95,Y43F8B.9,Y44A6C.1,haf-7,Y54G2A.36,Y58A7A.3,thn-5,pho-9,Y73C8B.1,Y75B8A.28,col-176,ugt-4,srt-22"	http://www.ncbi.nlm.nih.gov/pubmed/27066825
DAF/Insulin/food	UP by daf-2 mutant (Kumar)	54	325	840	29469	6.3E-09	0.0000144	0.000000301	"cyp-34A9,nlp-28,B0284.1,icl-1,C06B3.6,C06E4.3,C11G10.1,nnt-1,C27B7.9,nmur-4,fipr-22,C37A5.3,fipr-24,ttr-5,C44B7.6,acs-17,E04F6.8,cyp-13B1,F11E6.11,cyp-13A11,F16B4.7,F16C3.2,col-89,F22B8.7,lbp-1,F48C1.9,F48D6.4,F48E3.2,F53E10.1,F54F7.2,F56A4.3,dct-8,ttr-45,swt-1,mtl-1,M01A8.1,R05H10.1,cnc-4,R09E10.13,cyp-13A5,T10G3.1,T12D8.5,scrm-1,T23F11.6,W01F3.2,col-95,Y53G8B.2,Y54G2A.11,ttr-17,Y77E11A.2,ptr-22,ubc-8,col-176,kgb-2"	http://www.ncbi.nlm.nih.gov/pubmed/26539642
