Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Microbes	"down by B. thuringiensis at 6h (BT247, 1:10) (Yang)"	32	233	890	31146	1.30E-12	3.70E-09	2.00E-11	acl-12;lys-8;C32H11.4;D1054.18;ugt-43;F01D5.1;F19C7.1;spp-18;rrn-2.1;dct-17;F40F4.6;dod-23;F54D5.4;lipl-1;F55G11.2;vit-3;vit-4;K08D8.5;K09C4.1;dod-17;nhr-99;ifc-2;lipl-3;T09E11.11;W02D7.8;Y34B4A.6;Y40D12A.2;clec-84;clec-85;cln-3.3;ZK1320.3;ZK287.9	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Chemicals/stress	Down by mid dichlorvos	24	233	473	31146	1.60E-12	4.90E-09	2.60E-11	C12D12.1;fbxa-176;C50F4.1;F01D5.1;ech-9;ifb-2;F19C7.1;spp-18;clec-66;F46G10.4;lipl-1;F55G1.15;slcf-1;K08D8.5;clec-265;T24F1.5;W04B5.3;lys-2;comt-2;Y39D8A.1;Y41D4B.17;clec-85;Y94H6A.2;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/19402892
DAF/Insulin/food	down by daf-12(rh273) mutant	15	233	136	31146	2.20E-12	6.50E-09	3.50E-11	C17H12.6;C32H11.4;C32H11.9;F01D5.1;clec-66;F54D5.4;F55G11.2;F55G11.7;F55G11.8;K08D8.5;dod-17;clec-265;scav-5;T01D3.6;Y40C5A.1	http://www.ncbi.nlm.nih.gov/pubmed/15489294
Microbes	UP on B. thuringiensis DB27	19	233	268	31146	2.40E-12	7.00E-09	3.80E-11	C13C4.6;hpo-15;C31C9.6;C50F4.1;ech-9;asp-6;cyp-37B1;clec-63;fbxa-87;F54F3.2;K02A11.4;K06A4.7;K12C11.6;nhr-99;lact-3;lipl-3;T02C5.1;Y54G2A.49;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/23028509
Chemicals/stress	UP by mianserin but not aging on day 10	15	233	137	31146	2.40E-12	7.20E-09	3.80E-11	C12D12.1;C17H12.6;F01D5.1;F19C7.1;dct-17;F49F1.6;lipl-1;H20E11.3;cyp-35B2;clec-173;Y40D12A.2;Y54G2A.49;clec-85;clec-143;clec-186	NULL
Microbes	"UP by S. aureus, dependent on hlh-30 (Visvikis)"	27	233	634	31146	2.60E-12	7.70E-09	4.10E-11	C05C12.4;C49A9.6;C50F4.1;ifb-2;F13H8.1;F14H3.12;ttr-37;cyp-37B1;clec-65;F42G2.2;nhr-193;K02A11.4;K09C4.1;nhr-99;R10E8.8;lipl-3;T01D3.6;T02C5.1;T18D3.7;ugt-54;W02D7.8;clec-83;clec-84;clec-82;plc-2;Y82E9BR.21;Y82E9BR.23	http://www.ncbi.nlm.nih.gov/pubmed/24882217
Mutants	down by elt-2 RNAi L4	17	233	200	31146	2.90E-12	8.50E-09	4.50E-11	C05C12.4;hpo-15;C32H11.4;F14H3.12;spp-18;btb-9;K08D8.5;K11E4.2;K12C11.7;R10E8.8;T02C5.1;T25D10.1;W02D7.8;Y40C5A.1;clec-85;ZK1320.3;clec-186	NULL
Chemicals/stress	UP by high cadmium 8H	27	233	640	31146	3.20E-12	9.40E-09	5.00E-11	C13C4.6;C17H12.6;C32H11.4;ugt-43;ttr-37;spp-18;clec-65;F42C5.4;fbxa-182;F49F1.6;F49F1.7;F54D5.4;F55G1.15;F55G11.2;K08D8.5;dod-17;R03G8.3;fbxa-55;ugt-54;T25D10.1;W02D7.8;W04B5.3;Y110A2AL.3;clec-85;skr-4;Y9C9A.8;clec-143	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE42592
Mutants	UP tax-6 null	33	233	988	31146	3.60E-12	1.10E-08	5.60E-11	B0507.3;acl-12;C17H12.6;hpo-15;C32H11.4;C49A9.6;C50F4.1;ugt-43;F01D5.1;ech-9;F14H3.12;cyp-37B1;F31F7.1;F49F1.6;F49F1.7;lipl-1;klf-3;F55G1.15;F55G11.2;fbxa-190;H20E11.3;H34I24.2;clec-265;ifc-2;T23F4.3;col-2;Y48A6B.7;Y48C3A.5;clec-85;skr-4;fbxa-80;Y9C9A.8;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/21331044
Microbes	"UP by B. thuringiensis (BT247), proteomics"	16	233	171	31146	3.70E-12	1.10E-08	5.70E-11	ifb-2;F13H8.11;clec-62;clec-63;clec-65;F54D5.4;H34I24.2;K06G5.1;clec-265;ifc-2;T01D3.6;lys-1;lys-2;Y52E8A.3;lec-6;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/25452134
Mutants	Up in egl-9(lf)	22	233	402	31146	4.20E-12	1.20E-08	6.40E-11	B0507.3;B0507.3;dod-21;dod-21;F01D5.1;F01D5.1;ech-9;ech-9;dct-17;dct-17;F49F1.6;F49F1.6;F49F1.7;F49F1.7;F55G11.7;F55G11.7;F55G11.8;F55G11.8;scav-5;scav-5;Y41D4B.17;Y41D4B.17	NULL
Tissue	UP by skn-1(RNAi) in glp-1(ts)	34	233	1058	31146	4.40E-12	1.30E-08	6.70E-11	C32H11.4;C32H11.4;ugt-43;ugt-43;ttr-37;ttr-37;F31E9.3;F31E9.3;clec-66;clec-66;F55G11.2;F55G11.2;F55G11.8;F55G11.8;H20E11.3;H20E11.3;K02A11.4;K02A11.4;K09C4.1;K09C4.1;dod-17;dod-17;R03G8.3;R03G8.3;lipl-3;lipl-3;Y40C5A.1;Y40C5A.1;Y52E8A.3;Y52E8A.3;Y54G2A.49;Y54G2A.49;Y9C9A.8;Y9C9A.8	https://pubmed.ncbi.nlm.nih.gov/26196144/
Microbes	UP by S. aureus (Visvikis)	30	233	822	31146	5.20E-12	1.50E-08	7.90E-11	C05C12.4;hpo-15;C49A9.6;C50F4.1;ifb-2;F13H8.1;F14H3.12;ttr-37;cyp-37B1;F31F7.1;clec-65;F42G2.2;nhr-193;K02A11.4;K09C4.1;nhr-99;R10E8.8;lipl-3;T01D3.6;T02C5.1;T18D3.7;ugt-54;W02D7.8;Y48A6B.7;clec-83;clec-84;clec-82;plc-2;Y82E9BR.21;Y82E9BR.23	http://www.ncbi.nlm.nih.gov/pubmed/24882217
Mutants	down by aak-2 overexpressed and daf-2:rsks-1 mutant	28	233	717	31146	6.80E-12	2.00E-08	1.00E-10	C12D12.1;dod-21;C32H11.9;ech-9;F19C7.1;srj-29;clec-62;dct-17;btb-9;dod-23;F49F1.7;F54D5.4;F55G1.15;F55G11.2;vit-3;vit-4;H34I24.2;K06G5.1;K08D8.5;dod-17;lact-3;ifc-2;T20F7.3;clec-173;Y110A2AL.3;Y40C7B.4;Y41D4B.17;ZK418.6	NULL
DAF/Insulin/food	down by daf-16 starvation L1	25	233	558	31146	7.00E-12	2.10E-08	1.10E-10	B0244.10;C06B8.2;math-15;C32H11.4;ech-9;clec-64;psa-3;F40F4.6;F46G10.4;clec-24;dod-23;F55G1.15;F55G11.2;H20E11.3;K09C4.1;clec-265;ifc-2;lipl-3;clec-173;clec-35;pcp-4;fbxa-74;Y40D12A.2;cln-3.3;clec-143	NULL
Mutants	Up by jmjd-1.2 overexpression	99	233	6894	31146	7.10E-12	2.10E-08	1.10E-10	C03F11.2;C03F11.2;C03F11.2;C05C12.4;C05C12.4;C05C12.4;C06B8.2;C06B8.2;C06B8.2;C08B6.3;C08B6.3;C08B6.3;C12D12.1;C12D12.1;C12D12.1;gba-1;gba-1;gba-1;C44H9.6;C44H9.6;C44H9.6;C50F4.1;C50F4.1;C50F4.1;cyp-33C9;cyp-33C9;cyp-33C9;D2092.1;D2092.1;D2092.1;ugt-43;ugt-43;ugt-43;F01D5.1;F01D5.1;F01D5.1;F14B8.6;F14B8.6;F14B8.6;F21A3.11;F21A3.11;F21A3.11;cyp-37B1;cyp-37B1;cyp-37B1;clec-66;clec-66;clec-66;F40F4.6;F40F4.6;F40F4.6;F42C5.4;F42C5.4;F42C5.4;fbxa-182;fbxa-182;fbxa-182;F46G10.4;F46G10.4;F46G10.4;H34I24.2;H34I24.2;H34I24.2;K06G5.1;K06G5.1;K06G5.1;lact-3;lact-3;lact-3;R03G8.3;R03G8.3;R03G8.3;T01D3.6;T01D3.6;T01D3.6;T02C5.1;T02C5.1;T02C5.1;fbxa-135;fbxa-135;fbxa-135;fbxa-67;fbxa-67;fbxa-67;ugt-54;ugt-54;ugt-54;T25D10.1;T25D10.1;T25D10.1;Y110A2AL.3;Y110A2AL.3;Y110A2AL.3;fbxa-74;fbxa-74;fbxa-74;clec-186;clec-186;clec-186	https://pubmed.ncbi.nlm.nih.gov/27133168/
Mutants	Down nth-1;xbp-1 mutant	28	233	720	31146	7.50E-12	2.20E-08	1.10E-10	C12D12.1;lys-8;ugt-43;F01D5.1;ech-9;fbxa-88;F14E5.1;F19C7.1;fbxa-182;dod-23;F54D5.4;lipl-1;F55G11.8;vit-3;vit-4;H20E11.3;K06G5.1;K08D8.5;clec-265;ifc-2;T01D3.6;fbxa-54;T23F4.3;col-2;lys-2;Y41D4B.17;clec-85;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/20382984
DAF/Insulin/food	"UP by TGFbeta, adults"	49	233	2163	31146	8.50E-12	2.50E-08	1.20E-10	acl-12;C08B6.3;C12D12.1;lys-8;math-20;C44H9.6;C49A9.6;C50F4.1;cyp-33C9;D2007.1;D2092.1;ugt-43;fbxa-88;ifb-2;F14B8.6;F19C7.1;clec-62;clec-63;dct-17;F40F4.6;fbxa-188;dod-23;F54D5.4;klf-3;ora-1;H34I24.2;K04G11.3;K06G5.1;ifc-2;R03G8.3;fbxa-55;col-2;pcp-4;lys-1;Y34B4A.6;fpn-1.1;Y40C5A.1;Y41D4B.17;clec-83;clec-84;clec-85;clec-82;lec-6;skr-4;hum-8;cln-3.3;fbxa-31;ZK1320.3;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/17900898
Microbes	Down infected by X. Nematophila	26	233	621	31146	1.00E-11	3.10E-08	1.50E-10	C03B1.14;C12D12.1;lys-8;C31C9.6;C50F4.1;ifb-2;F14B8.6;F14E5.1;F19C7.1;asp-6;spp-18;clec-65;clec-66;F49F1.6;vit-3;vit-4;H34I24.2;ifc-2;T01D3.6;lys-1;Y34B4A.6;fpn-1.1;Y40D12A.2;lec-6;ZK1240.2;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/23028509
Chemicals/stress	Down treated by Quercetin 100um	33	233	1043	31146	1.50E-11	4.30E-08	2.10E-10	C12D12.1;C44H9.7;F01D5.1;ifb-2;F19C7.1;nhr-8;clec-65;clec-66;clec-24;dod-23;F54D5.4;F55G11.8;H34I24.2;K06G5.1;cyp-35B2;clec-265;ifc-2;R03G8.3;T01D3.6;T23F4.3;T24F1.5;T25D10.1;Y110A2AL.3;lys-1;lys-2;Y40C5A.1;Y40D12A.2;Y52E8A.3;lec-6;cln-3.3;ZK1320.3;ZK856.5;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/22493606
Microbes	"UP in Slow Killing, P. aeruginosa PA14"	15	233	157	31146	1.60E-11	4.70E-08	2.30E-10	C17H12.6;C50F4.1;ech-9;cyp-37B1;dct-17;F49F1.6;F55G1.15;F55G11.2;dod-17;nhr-99;T01D3.6;fbxa-74;Y41D4B.17;fbxa-80;Y94H6A.2	NULL
Microbes	Upregulated by P. aeruginosa PA14 on Slow Killing plates	15	233	158	31146	1.70E-11	5.10E-08	2.50E-10	C17H12.6;C50F4.1;ech-9;cyp-37B1;dct-17;F49F1.6;F55G1.15;F55G11.2;dod-17;nhr-99;T01D3.6;fbxa-74;Y41D4B.17;fbxa-80;Y94H6A.2	https://pubmed.ncbi.nlm.nih.gov/28662060/
Chemicals/stress	"UP by NaAs, N2"	14	233	130	31146	2.00E-11	5.90E-08	2.90E-10	C17H12.6;C32H11.4;F31F7.1;dct-17;F55G11.2;F55G11.8;H20E11.3;K08D8.5;dod-17;srz-100;srz-99;lys-2;Y52E8A.3;clec-143	NULL
Mutants	down by aak-2 overexpressed	20	233	348	31146	2.10E-11	6.30E-08	3.10E-10	C12D12.1;C17H12.6;C32H11.4;C50F4.1;ech-9;clec-62;F42G2.5;F49F1.7;F55G11.2;vit-3;vit-4;H20E11.3;H34I24.2;K08D8.5;dod-17;fbxa-54;Y110A2AL.3;Y40D12A.2;clec-85;ZK418.6	NULL
Chemicals/stress	UP by 1ng/ml ivermectin	24	233	538	31146	2.20E-11	6.60E-08	3.20E-10	C13C4.6;hpo-15;C50F4.1;ugt-43;spp-18;cyp-37B1;F31F7.1;clec-65;clec-66;F42G2.2;lipl-1;K12C11.6;K12C11.7;lipl-3;T01D3.6;fbxa-54;T23F4.3;ugt-54;W02D7.8;Y110A2AL.3;Y48A6B.7;clec-83;skr-4;ZK856.5	http://www.ncbi.nlm.nih.gov/pubmed/22348077
Mutants	UP by met-2 mutant (eemb)	62	233	3337	31146	2.50E-11	7.30E-08	3.50E-10	acl-12;C03F11.2;C05C12.4;C06B8.2;C08B6.3;C12D12.1;lys-8;hpo-15;C31B8.7;C32H11.4;gba-1;C44H9.6;C44H9.7;C50F4.1;cyp-33C9;D2007.1;F01D5.1;ifb-2;F14B8.6;F14E5.1;F19C7.1;ttr-37;asp-6;cyp-37B1;F31F7.1;nhr-8;clec-63;clec-65;clec-66;psa-3;F40F4.6;F42C5.4;F46G10.4;F49F1.6;F54D5.4;F55G11.2;F55G11.8;H34I24.2;K06G5.1;dod-17;K11E4.2;K12C11.6;clec-265;ifc-2;R03G8.3;scav-5;T01D3.6;T02C5.1;fbxa-54;ugt-54;T25D10.1;lys-1;lys-2;Y34B4A.6;Y40D12A.2;Y48C3A.5;clec-83;clec-84;hum-8;plc-2;cln-3.3;ZK1320.3	NULL
Microbes	UP by P. luminescens (Wong)	26	233	649	31146	2.70E-11	7.90E-08	3.80E-10	C12D12.1;C32H11.9;C44H9.6;C45E1.4;frpr-4;F19C7.1;asp-6;spp-18;clec-63;clec-66;dct-17;F40F4.6;F54D5.4;K06A4.7;K06G5.1;K08D8.5;lact-3;T01D3.6;W02D7.8;W04B5.3;lys-1;lys-2;Y34B4A.6;Y40C7B.4;lec-6;ZK1320.3	http://www.ncbi.nlm.nih.gov/pubmed/17875205
Mutants	down by pmk-1 mutant (McEwan)	10	233	43	31146	2.80E-11	8.40E-08	4.00E-10	C32H11.4;D2007.1;F01D5.1;clec-65;F54D5.4;F55G11.8;K08D8.5;dod-17;lys-2;clec-85	NULL
Mutants	Down in pmk-1(km25) 	10	233	43	31146	2.80E-11	8.40E-08	4.00E-10	C32H11.4;D2007.1;F01D5.1;clec-65;F54D5.4;F55G11.8;K08D8.5;dod-17;lys-2;clec-85	https://pubmed.ncbi.nlm.nih.gov/27927200/
Mutants	down by skn-1 at 24 h	26	233	658	31146	3.60E-11	1.10E-07	5.00E-10	dod-21;dod-21;C32H11.4;C32H11.4;C32H11.9;C32H11.9;C44H9.7;C44H9.7;F01D5.1;F01D5.1;clec-64;clec-64;clec-66;clec-66;F55G11.2;F55G11.2;F55G11.8;F55G11.8;H20E11.3;H20E11.3;dod-17;dod-17;Y52E8A.3;Y52E8A.3;Y9C9A.8;Y9C9A.8	https://pubmed.ncbi.nlm.nih.gov/29487136/
Other	down by male in hermaphrodites	18	233	275	31146	3.60E-11	1.10E-07	5.00E-10	lys-8;C32H11.4;F01D5.1;F19C7.1;clec-62;clec-65;clec-66;F40F4.6;F42G2.5;F54D5.4;lipl-1;T01D3.6;T23F4.3;lys-2;clec-85;Y9C9A.8;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/24292626
Tissue	WT-Pico Pan-neural Depleted Genes	36	233	1283	31146	3.80E-11	1.10E-07	5.20E-10	lys-8;C17H12.6;C32H11.4;F01D5.1;fbxa-18;ifb-2;F19C7.1;spp-18;F31F7.1;clec-62;clec-63;clec-65;clec-66;F49F1.7;F54D5.4;F55G11.2;F55G11.8;H34I24.2;K06G5.1;K08D8.5;dod-17;clec-265;nhr-99;R03G8.3;T01D3.6;T02C5.1;col-2;W04B5.3;lys-1;lys-2;fpn-1.1;Y40D12A.2;lec-6;skr-4;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/18284693
Chemicals/stress	Down by Rifampicin	33	233	1087	31146	4.20E-11	1.20E-07	5.80E-10	D1054.18;D2007.1;F01D5.1;clec-45;F14H3.12;F19C7.1;spp-18;rrn-3.56;F31F7.1;clec-62;clec-63;clec-65;clec-66;btb-9;dod-23;F54D5.4;K02A11.4;K06A4.7;K06G5.1;K09C4.1;clec-265;T24F1.5;clec-173;lys-2;Y34B4A.6;Y48A6B.7;clec-83;clec-85;skr-4;cln-3.3;ZK1320.3;ZK287.9;clec-58	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Mutants	UP rde-4(ne337) mutant	16	233	203	31146	4.40E-11	1.30E-07	5.90E-10	acl-12;C32H11.4;ugt-43;F31F7.1;F54D5.4;F55G11.2;F55G11.8;vit-3;vit-4;K08D8.5;dod-17;clec-173;lys-1;lys-2;clec-85;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/17526642
Microbes	UP exposed to Vibrio cholerae E7946	18	233	279	31146	4.60E-11	1.30E-07	6.20E-10	C17H12.6;dod-21;C32H11.9;D2007.1;F01D5.1;ech-9;clec-45;clec-46;fbxa-88;F31F7.1;clec-66;F49F1.6;F55G11.2;F55G11.8;K08D8.5;clec-265;Y52E8A.3;Y9C9A.8	http://www.ncbi.nlm.nih.gov/pubmed/22675448
Other	"Changed between CB4856 and N2, Reproductives"	43	233	1802	31146	4.80E-11	1.40E-07	6.50E-10	C03B1.14;C06B8.2;lys-8;C17H12.6;math-20;C45E1.4;cyp-33C9;D2092.1;F01D5.1;fbxa-88;F12A10.7;F19C7.1;fars-3;cyp-37B1;clec-66;F42G2.5;btb-9;dod-23;F49F1.6;F49F1.7;F54D5.4;F55G11.7;K06G5.1;dod-17;K11E4.2;ifc-2;scav-5;T01D3.6;fbxa-67;fbxa-55;W04B5.3;Y110A2AL.3;pcp-4;dmsr-2;Y34B4A.6;fpn-1.1;Y40D12A.2;Y41D4B.17;clec-84;clec-85;skr-4;fbxa-80;Y82E9BR.5	http://www.ncbi.nlm.nih.gov/pubmed/22670229
Mutants	UP lin-15b mutant	36	233	1309	31146	6.60E-11	1.90E-07	8.80E-10	C03B1.14;C05C12.4;math-15;C31C9.6;math-20;C44H9.6;C44H9.7;D2007.1;ugt-43;fbxa-18;F14H3.12;clec-66;F42C5.4;F42G2.2;fbxa-182;F42G2.5;fbxa-188;dod-23;F49F1.6;ora-1;R03G8.3;fbxa-135;fbxa-67;fbxa-54;W04B5.3;fpn-1.1;Y40C5A.1;Y41D4B.17;clec-82;lec-6;skr-4;fbxa-80;fbxa-19;Y94H6A.2;ZC196.1;fbxa-31	http://www.ncbi.nlm.nih.gov/pubmed/21343362
TF Targets	PMK-1 targets down in Day 15 vs. Day 6	20	233	374	31146	7.30E-11	2.20E-07	9.80E-10	C12D12.1;lys-8;F01D5.1;ech-9;F19C7.1;F40F4.6;F54D5.4;lipl-1;ora-1;vit-3;H34I24.2;K08D8.5;ifc-2;T01D3.6;lys-1;lys-2;Y40D12A.2;clec-85;ZK1320.3;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/21625567
Chemicals/stress	Down in high maximum velocity	15	233	180	31146	9.90E-11	2.90E-07	1.30E-09	C17H12.6;C32H11.4;ugt-43;F01D5.1;F54D5.4;F55G11.2;F55G11.8;F56D6.8;K08D8.5;T23F4.3;lys-1;lys-2;Y40D12A.2;Y54G2A.49;clec-85	NULL
Tissue	Intestine-enriched mRNA tag (Pauli)	24	233	589	31146	1.30E-10	3.90E-07	1.80E-09	C05C12.4;C17H12.6;hpo-15;C49A9.6;C50F4.1;ugt-43;ech-9;F14B8.6;F31F7.1;nhr-8;clec-65;fbxa-182;F54D5.4;klf-3;H20E11.3;K04G11.3;K11E4.2;R03G8.3;T01D3.6;T25D10.1;srz-100;lys-2;fbxa-29;fbxa-31	http://www.ncbi.nlm.nih.gov/pubmed/16354718
Microbes	"UP P.luminescens 24h, RNASeq"	57	233	3036	31146	1.50E-10	4.40E-07	2.00E-09	C12D12.1;math-15;lys-8;C17H12.6;oac-5;gba-1;C44H9.7;frpr-4;F01D5.1;ech-9;fbxa-88;fbxa-18;F14E5.1;F19C7.1;clec-62;clec-64;clec-66;dct-17;psa-3;F40F4.6;fbxa-182;F46G10.4;F49F1.6;F49F1.7;F54D5.4;lipl-1;egas-4;F55G1.15;F55G11.7;F55G11.8;K06G5.1;cyp-35B2;clec-265;lact-3;T01D3.6;fbxa-135;srz-99;clec-173;clec-35;Y22D7AR.7;srd-64;fbxa-74;lys-1;lys-2;comt-2;Y34B4A.6;fpn-1.1;Y39D8A.1;Y40D12A.2;Y41D4B.17;lec-6;Y71G12B.32;fbxa-89;fbxa-19;Y94H6A.2;fbxa-31;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/21602919
Chemicals/stress	"down on 15 vs. 25 C, larva"	20	233	391	31146	1.60E-10	4.60E-07	2.00E-09	C03F11.2;C06B8.2;hpo-15;dod-21;ugt-43;F01D5.1;F14E5.8;ttr-37;spp-18;cyp-37B1;clec-65;fbxa-182;F49F1.7;lipl-1;dod-17;ugt-54;fbxa-21;Y41D4B.17;clec-85;clec-82	http://www.ncbi.nlm.nih.gov/pubmed/26027928
Mutants	down by elt-2 RNAi L1	14	233	153	31146	1.60E-10	4.60E-07	2.00E-09	C05C12.4;C32H11.4;D1054.18;F12A10.7;spp-18;cyp-37B1;clec-66;F54D5.4;H34I24.2;R10E8.8;lys-1;lys-2;ZC196.1;ZK1320.3	NULL
DAF/Insulin/food	Genes upregulated by DR	32	233	1083	31146	1.70E-10	5.20E-07	2.30E-09	C05C12.4;C08B6.3;gba-1;C44H9.6;C49A9.6;C50F4.1;ech-9;F13H8.11;asp-6;spp-18;cyp-37B1;clec-62;F42C5.4;F54F3.2;lipl-1;K02A11.4;K04G11.3;K12C11.6;R10E8.8;fbxa-67;fbxa-54;T24F1.5;col-2;Y110A2AL.3;Y40C5A.1;clec-82;skr-4;hum-8;Y82E9BR.23;cln-3.3;fbxa-29;ZK287.9	https://pubmed.ncbi.nlm.nih.gov/30905669/
Mutants	UP by vhp-1 RNAi Adult	14	233	156	31146	2.00E-10	5.90E-07	2.60E-09	lys-8;C17H12.6;C32H11.9;F19C7.1;asp-6;spp-18;dct-17;F54D5.4;H34I24.2;K06G5.1;Y34B4A.6;skr-4;fbxa-19;ZK1320.3	NULL
Microbes	UP on S. aureus	17	233	266	31146	2.10E-10	6.10E-07	2.70E-09	B0507.3;acl-12;gba-1;ech-9;ifb-2;asp-6;cyp-37B1;clec-62;clec-63;F41G3.18;lipl-1;K06G5.1;lipl-3;fbxa-55;Y34F4.5;Y48A6B.7;ZK1240.2	http://www.ncbi.nlm.nih.gov/pubmed/23028509
DAF/Insulin/food	UP by daf-16 mutant:daf-16;daf-2 vs. daf-2 (Mueller)	23	233	556	31146	2.70E-10	7.90E-07	3.50E-09	B0244.10;dod-21;C32H11.4;C32H11.9;math-20;C44H9.7;clec-45;clec-46;psa-3;F49F1.6;F55G11.2;dod-17;nhr-99;clec-173;clec-35;pcp-4;pes-4;fpn-1.1;Y40C5A.1;Y41D4B.17;clec-82;clec-143;clec-186	http://www.ncbi.nlm.nih.gov/pubmed/25419847
Chemicals/stress	Down by Rapamycin + Rifampicin	40	233	1677	31146	2.80E-10	8.30E-07	3.60E-09	oac-5;dod-21;C32H11.9;frpr-4;D1054.18;clec-45;clec-46;fbxa-18;F14H3.12;F19C7.1;spp-18;rrn-3.56;clec-62;clec-65;dct-17;btb-9;dod-23;F54D5.4;F56D6.8;ora-1;K02A11.4;K06A4.7;K06G5.1;K08D8.5;dod-17;clec-265;R10E8.8;T01D3.6;T24F1.5;clec-173;lys-2;Y39A3B.7;Y40C5A.1;Y40C7B.4;Y41D4B.17;clec-85;Y82E9BL.18;ZK1320.3;ZK287.9;clec-186	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Mutants	"down by skn-1 mutant, normal culture"	16	233	232	31146	2.90E-10	8.40E-07	3.60E-09	C17H12.6;C32H11.4;clec-66;dct-17;F55G11.2;F55G11.7;F55G11.8;fbxa-190;H20E11.3;dod-17;clec-265;T01D3.6;pcp-4;Y40D12A.2;Y52E8A.3;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/19575768
Chemicals/stress	"UP by vitamin D3, skn-1 regulated"	16	233	232	31146	2.90E-10	8.40E-07	3.60E-09	C17H12.6;C32H11.4;clec-66;dct-17;F55G11.2;F55G11.7;F55G11.8;fbxa-190;H20E11.3;dod-17;clec-265;T01D3.6;pcp-4;Y40D12A.2;Y52E8A.3;clec-143	NULL
Chemicals/stress	Up by proteasome inhibitor bortezomib (BTZ) 	18	233	317	31146	3.30E-10	9.80E-07	4.20E-09	C03B1.14;math-15;dod-21;C32H11.4;math-20;dct-17;F42C5.4;fbxa-182;F42G2.5;fbxa-188;dod-23;F49F1.6;fbxa-135;fbxa-67;skr-4;Y94H6A.2;ZC196.1;fbxa-31	https://pubmed.ncbi.nlm.nih.gov/30640956/
Mutants	down by sir-2.1(O/E)	21	233	461	31146	3.70E-10	1.10E-06	4.70E-09	C06B8.2;C17H12.6;C32H11.4;ttr-37;F31F7.1;btb-9;dod-23;F49F1.6;F49F1.7;F55G1.15;F55G11.8;H20E11.3;dod-17;clec-265;T20F7.3;fpn-1.1;Y40D12A.2;Y48A6B.7;Y82E9BR.5;cln-3.3;clec-143	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Mutants	down by skn-1 at 3 h	12	233	104	31146	3.90E-10	1.20E-06	4.90E-09	B0507.3;B0507.3;C32H11.9;C32H11.9;C44H9.7;C44H9.7;F55G11.2;F55G11.2;dod-17;dod-17;fbxa-135;fbxa-135	NULL
Microbes	Down by elt-2(RNAi) on B. thuringiensis Bt247i vs empty vector on Bt247 6h	12	233	109	31146	6.50E-10	1.90E-06	8.20E-09	ech-9;clec-45;F21A3.11;spp-18;H20E11.3;K12C11.6;T01D3.6;clec-173;W02D7.8;lys-1;Y40C5A.1;Y48A6B.7	https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1008826
Microbes	Confirmed infected by PA14 in wildtype	8	233	26	31146	7.00E-10	2.10E-06	8.70E-09	C32H11.4;spp-18;F31F7.1;dct-17;F55G11.2;T01D3.6;lys-1;lys-2	http://www.ncbi.nlm.nih.gov/pubmed/16968778
Mutants	Up by set-26	30	233	1014	31146	7.30E-10	2.20E-06	9.10E-09	clec-66;clec-66;clec-66;fbxa-182;fbxa-182;fbxa-182;F49F1.6;F49F1.6;F49F1.6;F55G11.2;F55G11.2;F55G11.2;F55G11.7;F55G11.7;F55G11.7;F55G11.8;F55G11.8;F55G11.8;nhr-193;nhr-193;nhr-193;clec-265;clec-265;clec-265;lys-1;lys-1;lys-1;lys-2;lys-2;lys-2	https://pubmed.ncbi.nlm.nih.gov/29714684/
Chemicals/stress	UP by Lactoferrin-based product	14	233	174	31146	7.70E-10	2.30E-06	9.50E-09	C17H12.6;C32H11.4;gba-1;ugt-43;clec-66;F49F1.6;F55G11.2;F55G11.8;H20E11.3;dod-17;clec-173;pcp-4;Y40D12A.2;Y52E8A.3	NULL
Tissue	Enriched in AWB olfactory and AFD thermosensory neurons	22	233	536	31146	8.30E-10	2.50E-06	1.00E-08	math-20;C50F4.1;ifb-2;F19C7.1;asp-6;F31F7.1;F40F4.6;F42G2.2;K06G5.1;K11E4.2;T01D3.6;T02C5.1;lys-1;lys-2;fpn-1.1;Y40C5A.1;Y40C7B.4;Y48A6B.7;lec-6;skr-4;hum-8;plc-2	http://www.ncbi.nlm.nih.gov/pubmed/16626960
