Category	Term	Counts	ListSize	PopHit	Pop Size	Pvalue	Bonferroni	FDR	OverlappedID	Refs
Mutants	UP in daf-2(e1370);mes-1(bn84ts) 	39	182	819	31146	2.50E-23	7.30E-20	4.00E-22	col-7;col-7;col-7;nlp-24;nlp-24;nlp-24;col-81;col-81;col-81;ram-2;ram-2;ram-2;col-139;col-139;col-139;ugt-13;ugt-13;ugt-13;col-129;col-129;col-129;tbb-6;tbb-6;tbb-6;col-147;col-147;col-147;col-142;col-142;col-142;pqn-72;pqn-72;pqn-72;grd-13;grd-13;grd-13;Y37E11B.7;Y37E11B.7;Y37E11B.7	https://pubmed.ncbi.nlm.nih.gov/26976573/
DAF/Insulin/food	down by starved (Mueller)	50	182	1509	31146	2.50E-23	7.30E-20	4.00E-22	col-149;B0280.7;B0310.6;C02E7.6;C02E7.7;C42D4.3;col-180;C45B2.2;col-14;F08F3.4;F10D11.6;F11E6.4;F15B9.8;F15E11.1;chw-1;F35H10.10;F41F3.3;col-133;F53F1.4;cut-2;col-154;col-155;col-104;arrd-10;H10E21.4;K01D12.9;R07E5.4;R12E2.14;R12E2.15;R12E2.7;grd-14;phat-4;T19C3.2;ptr-16;hsp-12.1;rnr-1;W01F3.1;ins-33;col-109;Y47D3B.6;Y47D7A.13;grl-5;col-48;Y58A7A.1;grl-16;col-97;abu-14;ZK180.5;ZK180.6;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/25419847
DAF/Insulin/food	UP Food vs. Starve 24H	39	182	821	31146	2.70E-23	8.00E-20	4.30E-22	B0310.6;nspb-10;C02E7.6;C02E7.7;abu-8;col-14;F10D11.6;ugt-41;F15B9.8;nlp-24;F53F1.4;cut-2;col-104;H10E21.4;ugt-13;K01D12.9;R07E5.4;lips-17;R12E2.14;R12E2.15;R12E2.7;T06E4.8;col-157;grd-6;T19C3.2;ugt-9;pqn-74;ins-33;col-109;clec-174;Y47D3B.6;grl-5;col-48;Y58A7A.1;col-97;abu-14;ZK180.5;ZK180.6;ZK84.1	"http://www.ncbi.nlm.nih.gov/pubmed/19251593,http://www.ncbi.nlm.nih.gov/pubmed/21445366"
Other	SL2-Enriched total	85	182	4722	31146	2.70E-23	8.10E-20	4.40E-22	col-149;clec-52;B0222.5;col-145;col-10;ttr-18;nspb-10;C02E7.6;C02E7.7;doxa-1;C06E8.5;col-39;col-7;col-62;col-125;col-107;acs-19;C42D4.3;col-180;C45B2.2;col-14;col-161;E01G4.6;F08F3.4;col-130;col-91;ifb-1;F10D11.6;F15B9.8;F15E11.1;col-12;col-13;F20D6.5;col-60;chw-1;ttm-2;F28H7.8;F35H10.10;col-81;ram-2;col-139;F48G7.5;col-133;F53F1.4;cut-2;col-154;col-155;col-121;col-159;col-160;ttr-31;ttr-2;tyr-2;col-49;ddb-1;col-77;R07E3.4;R12E2.14;R12E2.15;R12E2.7;R74.2;T01D1.3;tbb-6;col-146;T06E4.9;col-168;T10E9.3;col-157;col-142;col-141;ptr-16;hsp-12.1;mup-2;W01A8.6;pqn-72;col-94;col-92;col-88;lact-8;hex-5;col-97;ZK180.5;ZK180.6;col-63;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/12075352
Chemicals/stress	Down by pRJ-Fr.5	27	182	297	31146	5.60E-23	1.70E-19	8.90E-22	B0280.7;C02E7.6;C04G6.2;C45B2.2;col-14;E01G4.6;col-130;pes-8;col-133;col-155;col-104;K02E11.10;nas-3;col-49;R74.2;T19C3.2;ptr-16;col-109;Y47D7A.15;grl-5;col-137;Y51H7C.13;Y71G12B.25;dao-4;col-97;ZK180.6;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/21858156
Mutants	Down by dop-1 	28	182	334	31146	6.50E-23	1.90E-19	1.00E-21	col-149;col-39;gpx-5;C40A11.10;col-180;F08F3.4;F11E6.4;col-12;col-13;F20D6.5;nlp-24;col-133;F53F1.4;col-159;col-160;nas-3;col-129;R07E3.4;grd-14;col-147;col-146;col-142;T20D4.5;ptr-16;W01A8.6;col-94;col-92;Y51H7C.13	NULL
DAF/Insulin/food	UP by rapamycin under eat-2 mutant	25	182	238	31146	9.60E-23	2.80E-19	1.50E-21	col-10;col-107;F11E6.4;col-12;col-13;col-139;grl-4;col-133;col-154;col-155;col-159;col-160;ttr-31;R07E5.4;col-147;col-146;col-168;col-167;col-169;col-170;col-142;col-94;col-92;clec-174;Y58A7A.1	NULL
DAF/Insulin/food	Down metr-1 strain fed Comamonas DA1877	45	182	1215	31146	9.80E-23	2.90E-19	1.50E-21	col-149;B0222.5;ttr-18;col-39;col-7;col-62;C42D4.3;col-180;C44C10.3;C45B2.2;col-161;F08F3.4;col-91;ifb-1;F11E6.4;F15E11.1;F20D6.5;col-81;ram-2;F41F3.3;col-139;decr-1.1;ttr-31;col-129;col-77;lips-17;grd-14;col-147;col-168;col-167;col-169;col-170;col-142;col-141;ugt-9;T20D4.5;mup-2;W01F3.1;ins-33;gln-3;col-162;Y47D7A.13;Y51H7C.13;col-48;hex-5	http://www.ncbi.nlm.nih.gov/pubmed/23540702
Mutants	UP spr-5 mutant vs. N2 (all)	30	182	422	31146	1.40E-22	4.20E-19	2.20E-21	col-149;col-39;C42D4.3;C45B2.2;ugt-41;F15E11.1;col-13;col-60;col-81;col-133;F53F1.4;col-154;col-155;col-159;col-160;col-104;nas-3;col-49;col-129;R07E5.4;grd-14;col-157;T21C9.9;col-94;col-92;col-88;col-120;col-71;rol-1;col-63	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Mutants	down by elo-5 mutant under C13ISO	44	182	1179	31146	2.50E-22	7.30E-19	3.80E-21	col-149;clec-52;B0280.7;C02E7.6;C02E7.7;C04G6.2;col-180;col-161;E01G4.6;dct-5;col-130;col-91;F10D11.6;F11E6.4;F15B9.8;pes-8;chw-1;ttm-2;F35H10.10;F41F3.3;ttr-31;H10E21.4;col-77;R07E5.4;lips-17;R12E2.14;R12E2.15;R12E2.7;grd-14;T12A2.1;T19C3.2;ptr-16;rnr-1;W01A8.6;pqn-72;ins-33;col-162;Y47D7A.13;grl-5;Y58A7A.1;grl-16;ZK180.5;ZK180.6;wrt-4	NULL
Chemicals/stress	UP by temperature shift (25to20)	38	182	821	31146	2.70E-22	8.10E-19	4.20E-21	col-149;clec-52;col-10;ttr-18;col-39;col-7;col-62;col-125;C40A11.10;C42D4.3;col-180;C45B2.2;col-91;ifb-1;F15E11.1;col-12;col-13;pes-8;ttm-2;col-81;ram-2;col-139;col-159;dpy-14;nas-3;col-129;R07E5.4;phat-4;col-147;col-146;col-168;col-142;mup-2;col-94;col-92;grd-13;Y47D7A.13;Y58A7A.1	NULL
Mutants	UP by nipi-3 mutant (McEwan)	26	182	282	31146	2.90E-22	8.60E-19	4.40E-21	col-145;C02E7.6;C02E7.7;col-39;col-7;C42D4.3;col-161;E01G4.6;col-130;col-91;pes-8;F41F3.3;col-104;tyr-2;col-77;R12E2.14;R12E2.15;R12E2.7;tbb-6;grd-6;col-88;col-120;col-109;Y47D7A.13;col-48;ZK180.5	NULL
Mutants	Up in nipi-3(fr4) 	26	182	282	31146	2.90E-22	8.60E-19	4.40E-21	col-145;C02E7.6;C02E7.7;col-39;col-7;C42D4.3;col-161;E01G4.6;col-130;col-91;pes-8;F41F3.3;col-104;tyr-2;col-77;R12E2.14;R12E2.15;R12E2.7;tbb-6;grd-6;col-88;col-120;col-109;Y47D7A.13;col-48;ZK180.5	https://pubmed.ncbi.nlm.nih.gov/27927200/
Mutants	down by tdp-1(ok803) mutant	38	182	823	31146	3.00E-22	8.80E-19	4.50E-21	C02E7.6;C02E7.7;abu-8;col-39;C15A11.4;col-7;col-62;col-130;col-91;col-81;col-139;grl-4;col-133;col-159;tyr-2;col-129;phat-4;pqn-63;T06E4.12;T06E4.14;T06E4.8;T06E4.9;grd-6;toh-1;pqn-74;col-94;col-92;Y47D3B.6;Y47D7A.13;Y47D7A.15;Y48G1BR.1;col-71;col-137;Y51H7C.13;grl-16;abu-14;ZK180.5;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/25391662
Mutants	Down daf-8 mutant	33	182	586	31146	8.40E-22	2.50E-18	1.30E-20	C02E7.6;C02E7.7;col-107;C42D4.3;C45B2.2;col-14;col-161;F08F3.4;col-91;F10D11.6;col-12;col-13;F20D6.5;ram-2;F41F3.3;F53F1.4;cut-2;col-155;col-104;arrd-10;K01D12.9;R12E2.14;R12E2.15;R12E2.7;R74.2;grd-14;T01D1.3;Y47D7A.13;Y71G12B.25;col-97;ZK180.5;ZK180.6;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/15380030
Mutants	down by oga-1 (ok1207) mutant	31	182	502	31146	1.40E-21	4.10E-18	2.10E-20	B0280.7;C04G6.2;E01G4.6;F10D11.6;F15B9.8;pes-8;cut-2;H10E21.4;R07E5.4;R12E2.14;R12E2.15;pqn-63;T19C3.2;ptr-16;W01A8.6;col-109;lact-8;Y47D3B.6;Y47D7A.13;grl-5;Y51H7C.13;col-48;rol-1;grl-16;dao-4;col-97;abu-14;ZK180.5;ZK180.6;wrt-4;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/25474640
TF Targets	putative Wnt targets from seam cells and VPCs	24	182	239	31146	2.30E-21	6.80E-18	3.40E-20	C02E7.6;C02E7.7;C04G6.2;col-7;col-62;col-161;col-12;col-13;decr-1.1;col-154;col-155;ttr-31;col-49;col-77;R12E2.7;grd-14;tbb-6;col-147;col-157;col-162;Y37E11B.7;col-71;rol-1;dao-4	http://www.ncbi.nlm.nih.gov/pubmed/26048561
Mutants	Down spr-5 mutant sprf26 vs. sprf1)	19	182	108	31146	2.40E-21	7.00E-18	3.50E-20	col-149;nspb-10;abu-8;E01G4.6;col-130;col-12;col-60;cut-2;col-129;R12E2.14;col-146;col-88;col-109;Y47D7A.15;Y51H7C.13;grl-16;col-97;ZK180.5;ZK180.6	http://www.ncbi.nlm.nih.gov/pubmed/19379696
Microbes	"down by B. thuringiensis at 6h (BT247, 1:2) (Yang)"	37	182	841	31146	5.90E-21	1.70E-17	8.70E-20	col-149;clec-52;col-145;C02E7.6;C02E7.7;C05E7.2;col-125;C39B5.5;F15E11.1;nlp-24;col-81;ram-2;col-139;grl-4;F48G7.5;F53F1.4;nas-3;col-129;R07E5.4;R74.2;grd-14;srh-46;phat-4;pqn-63;col-147;T06E4.9;col-167;T10E9.3;pqn-74;col-92;grd-13;col-88;gln-3;Y47D7A.13;Y51H7C.13;bli-6;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/25720978
Chemicals/stress	down by single-walled carbon nanotubes (SWCNTs)	52	182	1872	31146	6.00E-21	1.80E-17	8.80E-20	B0222.5;abu-8;C05E7.2;doxa-1;C06E8.5;col-39;gpx-5;C15A11.4;col-7;col-62;E01G4.6;F10D11.6;ugt-41;pes-8;col-60;chw-1;ttm-2;F28H7.8;F35H10.10;col-81;H10E21.4;ugt-13;tyr-2;col-129;lips-17;T01G5.1;pqn-63;T06E4.9;T10E9.3;col-142;col-141;grd-6;toh-1;W01A8.6;pqn-72;pqn-74;col-109;clec-174;Y47D3B.6;Y47D7A.13;col-71;Y51H7C.13;col-48;rol-1;Y58A7A.1;grl-16;col-97;abu-14;ZK180.5;ZK180.6;col-63;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/23623425
Development/Dauer/Aging	Down dauer vs. dauer-exit	29	182	441	31146	6.90E-21	2.00E-17	1.00E-19	col-145;col-107;C45B2.2;col-14;col-91;F15B9.8;chw-1;F35H10.10;F41F3.3;F53F1.4;cut-2;K02E11.10;col-77;R12E2.14;R12E2.15;R12E2.7;R74.2;col-169;col-157;T19C3.2;rnr-1;Y47D7A.13;grl-5;grl-16;Y71G12B.25;col-97;ZK180.5;wrt-4;ZK84.1	NULL
Mutants	UP by daf-2 mutant (Rizki)	45	182	1358	31146	7.40E-21	2.20E-17	1.10E-19	clec-52;ttr-18;C06A1.2;C15A11.4;col-125;col-107;col-14;col-161;col-130;col-91;ugt-41;pes-8;F20D6.5;col-60;chw-1;ttm-2;F28H7.8;nlp-24;F35H10.10;grl-4;decr-1.1;col-155;col-160;ugt-13;ttr-2;tyr-2;col-77;R07E3.4;lips-17;grd-14;col-169;col-142;col-141;toh-1;W01F3.1;col-94;col-92;grd-13;col-88;ins-33;Y37E11B.7;col-71;Y58A7A.1;Y71H2AM.13;ZK180.5	http://www.ncbi.nlm.nih.gov/pubmed/21909281
Mutants	Down daf-14 mutant	36	182	791	31146	7.70E-21	2.30E-17	1.10E-19	col-145;C02E7.6;C02E7.7;C06E8.5;col-107;C42D4.3;C45B2.2;col-161;dct-5;F08F3.4;col-91;col-12;col-13;F41F3.3;grl-4;F53F1.4;cut-2;col-155;arrd-10;ugt-13;K01D12.9;K10H10.4;lips-17;R12E2.14;R12E2.15;R12E2.7;R74.2;grd-6;mup-2;toh-1;col-94;col-92;Y47D7A.13;col-97;ZK180.5;ZK180.6	http://www.ncbi.nlm.nih.gov/pubmed/15380030
Mutants	UP by sek-1 mutant (Wu)	36	182	794	31146	8.70E-21	2.60E-17	1.20E-19	col-10;C02E7.6;C02E7.7;col-125;col-107;C42D4.3;col-14;col-130;ifb-1;F10D11.6;F15B9.8;chw-1;F28H7.8;F35H10.10;ram-2;F41F3.3;F53F1.4;cut-2;col-154;col-121;arrd-10;H10E21.4;dpy-14;R07E5.4;R12E2.7;R74.2;tbb-6;col-167;col-109;Y47D7A.13;Y48G1BR.1;col-48;grl-16;col-97;ZK180.5;ZK84.1	NULL
Chemicals/stress	"UP by Cadmium under mtl-1 KO, mtl-2 (zs1) mutant"	33	182	639	31146	1.10E-20	3.30E-17	1.60E-19	clec-52;B0280.7;abu-8;C06E8.5;gpx-5;F10D11.6;F15B9.8;F15E11.1;F41F3.3;grl-4;decr-1.1;F53F1.4;H10E21.4;tyr-2;R12E2.14;R12E2.15;R12E2.7;grd-14;phat-4;pqn-63;T06E4.8;T06E4.9;T10E9.3;grd-6;toh-1;W01A8.6;pqn-74;clec-174;Y47D3B.6;grl-16;abu-14;ZK180.5;ZK180.6	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE29951
Mutants	UP by jmjd-3.1 expressed	72	182	3753	31146	1.40E-20	4.20E-17	2.00E-19	clec-52;col-145;col-10;B0280.7;abu-8;doxa-1;C06E8.5;col-39;gpx-5;col-125;col-107;acs-19;C42D4.3;col-180;C44C10.3;dct-5;col-91;ifb-1;F10D11.6;ugt-41;pes-8;F28H7.8;F35H10.10;ram-2;grl-4;F48G7.5;F53F1.4;cut-2;col-154;col-155;H10E21.4;ugt-13;nas-3;ddb-1;R07E5.4;lips-17;R74.2;T01H3.3;tbb-6;pqn-63;T06E4.12;T06E4.14;T06E4.8;T06E4.9;col-168;col-167;col-169;col-170;T10E9.3;col-157;grd-6;ugt-9;T20D4.5;T21C9.9;ptr-16;toh-1;W01F3.1;pqn-74;col-94;grd-13;W06A11.1;Y47D3B.6;Y47D7A.13;Y48G1BR.1;Y58A7A.1;grl-16;col-97;abu-14;ZK180.5;ZK180.6;wrt-4;ZK84.1	NULL
Chemicals/stress	Down by Rapamycin + Allantoin	45	182	1386	31146	1.60E-20	4.80E-17	2.30E-19	B0222.5;ttr-18;C04G6.2;gpx-5;C15A11.4;C45B2.3;F08F3.4;ifb-1;F10D11.6;ugt-41;F11E6.4;pes-8;F20D6.5;chw-1;F28H7.8;nlp-24;F35H10.10;grl-4;F53F1.4;cut-2;col-155;col-159;col-160;ttr-31;arrd-10;ttr-2;nas-3;tyr-2;R07E3.4;lips-17;grd-14;T01D1.3;T12A2.1;col-142;col-141;ugt-9;toh-1;W01F3.1;W06A11.1;Y37E11B.7;grsp-1;Y48G1BR.1;Y51H7C.13;Y58A7A.1;Y71G12B.25	https://www.sciencedirect.com/science/article/pii/S1534580718306993#app2
Mutants	UP by lem-2(tm1582) mutant and emr-1 RNAi	60	182	2599	31146	1.70E-20	4.90E-17	2.30E-19	col-149;C02E7.6;abu-8;C04G6.2;C06A1.2;col-39;col-7;col-62;col-107;C42D4.3;C45B2.2;C45B2.3;col-14;col-161;dct-5;col-91;F15B9.11;F15B9.8;F15E11.1;col-12;pes-8;col-60;chw-1;nlp-24;F41F3.3;grl-4;decr-1.1;col-133;F53F1.4;col-104;K02E11.10;tyr-2;col-49;K10H10.4;R07E3.4;R07E5.4;R12E2.14;R12E2.15;R12E2.7;grd-14;tbb-6;phat-4;col-146;col-168;col-170;T19C3.2;ptr-16;hsp-12.1;W01A8.6;W01F3.1;W06A11.1;ins-33;col-109;Y47D3B.6;grl-5;col-71;Y51H7C.13;col-48;Y71G12B.25;dao-4	http://www.ncbi.nlm.nih.gov/pubmed/24490688
Mutants	Down transgenic aex-3::his-SUMO-1	32	182	598	31146	1.80E-20	5.20E-17	2.50E-19	col-14;dct-5;col-91;F10D11.6;F15B9.8;col-60;F41F3.3;decr-1.1;F53F1.4;H10E21.4;K01D12.9;tyr-2;col-49;R12E2.14;R12E2.15;R12E2.7;grd-14;T10E9.3;grd-6;T19C3.2;T21C9.9;col-120;col-109;Y47D7A.13;grl-5;col-71;col-48;grl-16;dao-4;col-97;ZK180.5;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/21253676
Microbes	"down by B. thuringiensis (BT247), C. elegans strain MY15"	29	182	457	31146	1.80E-20	5.30E-17	2.50E-19	clec-52;C02E7.6;C02E7.7;col-107;E01G4.6;ifb-1;F10D11.6;F15E11.1;col-13;col-60;F41F3.3;F53F1.4;col-104;dpy-14;K01D12.9;col-49;col-77;R12E2.14;R12E2.15;T21C9.9;Y47D7A.13;Y47D7A.15;grl-5;col-71;rol-1;grl-16;ZK180.5;ZK180.6;col-63	http://www.ncbi.nlm.nih.gov/pubmed/21931778
Chemicals/stress	Changed by nitric oxide (NO) treatment under hsf-1 (SY441) mutant	18	182	99	31146	1.80E-20	5.40E-17	2.60E-19	C04G6.2;col-14;F15B9.8;F41F3.3;col-104;K02E11.10;col-49;T19C3.2;Y37E11B.7;col-109;grl-5;col-48;rol-1;dao-4;col-97;ZK180.6;col-63;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/23415229
Mutants	Down in F3 set-9;set-26	63	182	2901	31146	2.60E-20	7.70E-17	3.60E-19	col-149;col-149;col-149;B0222.5;B0222.5;B0222.5;col-10;col-10;col-10;ttr-18;ttr-18;ttr-18;col-39;col-39;col-39;acs-19;acs-19;acs-19;C45B2.2;C45B2.2;C45B2.2;F08F3.4;F08F3.4;F08F3.4;nlp-24;nlp-24;nlp-24;grl-4;grl-4;grl-4;col-160;col-160;col-160;ttr-31;ttr-31;ttr-31;ugt-13;ugt-13;ugt-13;R07E3.4;R07E3.4;R07E3.4;col-147;col-147;col-147;col-168;col-168;col-168;col-167;col-167;col-167;col-169;col-169;col-169;col-170;col-170;col-170;T20D4.5;T20D4.5;T20D4.5;grd-13;grd-13;grd-13	https://pubmed.ncbi.nlm.nih.gov/29714684/
Microbes	UP by B. licheniformis 141	46	182	1484	31146	3.30E-20	9.70E-17	4.60E-19	col-149;clec-52;C02E7.6;C15A11.4;col-62;col-107;C39B5.5;C40A11.10;C42D4.3;col-14;E01G4.6;F08F3.4;col-130;col-91;F15B9.8;col-12;col-13;col-60;nlp-24;col-81;ram-2;F41F3.3;col-139;col-133;cut-2;col-104;dpy-14;col-129;col-77;R12E2.14;R12E2.15;phat-4;col-147;col-146;col-168;col-167;col-169;col-142;col-88;col-120;col-162;clec-174;col-71;col-137;grl-16;col-97	NULL
Mutants	Up in nuo-6;hif-1	52	182	2000	31146	1.00E-19	3.10E-16	1.40E-18	col-10;col-10;B0280.7;B0280.7;col-107;col-107;C42D4.3;C42D4.3;col-14;col-14;E01G4.6;E01G4.6;F11E6.4;F11E6.4;F15B9.8;F15B9.8;pes-8;pes-8;F48G7.5;F48G7.5;col-104;col-104;col-49;col-49;R74.2;R74.2;tbb-6;tbb-6;T19C3.2;T19C3.2;col-109;col-109;lact-8;lact-8;grl-5;grl-5;col-71;col-71;col-48;col-48;rol-1;rol-1;Y71G12B.25;Y71G12B.25;bli-6;bli-6;dao-4;dao-4;col-97;col-97;col-63;col-63	https://pubmed.ncbi.nlm.nih.gov/30563508/
Chemicals/stress	Down liquid vs plate	31	182	587	31146	1.10E-19	3.40E-16	1.60E-18	col-39;col-107;C39B5.5;C40A11.10;col-14;col-161;col-130;col-91;col-133;col-104;ugt-13;K02E11.10;col-49;col-129;col-77;R12E2.15;R12E2.7;T06E4.12;col-147;col-168;col-167;col-169;col-142;ugt-9;col-88;col-162;col-109;Y47D3B.6;col-71;col-48;col-63	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE21526
Chemicals/stress	down by UV (Choi)	51	182	1928	31146	1.30E-19	3.80E-16	1.80E-18	clec-52;C02E7.6;C02E7.7;abu-8;gpx-5;F08F3.4;col-130;F10D11.6;F15B9.8;F15E11.1;chw-1;ttm-2;F35H10.10;ram-2;F41F3.3;grl-4;cut-2;col-121;ttr-31;col-104;arrd-10;H10E21.4;dpy-14;K01D12.9;tyr-2;K10H10.4;R07E5.4;R12E2.14;R12E2.15;R12E2.7;phat-4;ptr-16;hsp-12.1;toh-1;W01F3.1;pqn-74;gln-3;Y37E11B.7;col-109;Y41D4B.6;clec-174;Y47D3B.6;Y47D7A.13;grl-5;col-48;grl-16;hex-5;Y71H2AM.13;abu-14;ZK180.5;wrt-4	NULL
Mutants	Up in xrn-2 mutants downstream	61	182	2818	31146	1.60E-19	4.80E-16	2.20E-18	col-149;B0034.7;B0222.5;col-145;col-10;C02E7.6;C05E7.2;doxa-1;col-39;col-125;acs-19;col-14;col-161;E01G4.6;col-130;ifb-1;ugt-41;F15B9.11;F15B9.8;col-13;pes-8;chw-1;ttm-2;F35H10.10;col-81;ram-2;F41F3.3;F53F1.4;cut-2;col-121;col-104;H10E21.4;dpy-14;tyr-2;col-49;col-129;lips-17;R12E2.14;R12E2.7;R74.2;T01D1.3;srh-46;T06E4.12;col-167;col-169;T12A2.1;ptr-16;W01A8.6;col-94;col-92;ins-33;grsp-1;col-48;rol-1;Y58A7A.1;grl-16;Y71G12B.25;col-97;ZK180.6;col-63;ZK84.1	https://pubmed.ncbi.nlm.nih.gov/29021241/
Mutants	down by pos-1 RNAi	23	182	256	31146	2.10E-19	6.20E-16	2.80E-18	col-10;ttr-18;C02E7.6;C02E7.7;abu-8;col-125;ram-2;F41F3.3;grl-4;F53F1.4;cut-2;K02E11.10;R12E2.14;R12E2.15;R12E2.7;phat-4;col-168;pqn-74;Y47D7A.13;grl-5;abu-14;ZK180.5;ZK84.1	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE57993
Microbes	Up in npr-1 by Bacillus thuringiensis MYBt247 infection 24h	22	182	223	31146	2.10E-19	6.30E-16	2.90E-18	col-145;col-7;col-62;C39B5.5;col-180;col-161;col-13;col-60;col-133;K02E11.10;col-49;col-146;col-92;col-120;col-162;Y47D7A.15;col-71;col-137;rol-1;bli-6;dao-4;col-63	https://pubmed.ncbi.nlm.nih.gov/27066825/
Mutants	Down in ccm3/pdcd10(tm2806)	16	182	74	31146	2.40E-19	7.00E-16	3.20E-18	C02E7.6;C02E7.7;F15B9.8;F41F3.3;F53B1.4;F53F1.4;cut-2;H10E21.4;R12E2.14;R12E2.15;ptr-16;pqn-74;Y47D7A.13;grl-5;abu-14;ZK180.5	NULL
Mutants	Down in alg-1(gk214)	40	182	1136	31146	2.50E-19	7.30E-16	3.30E-18	col-149;col-149;clec-52;clec-52;E01G4.6;E01G4.6;pes-8;pes-8;col-104;col-104;col-49;col-49;T01G5.1;T01G5.1;T19C3.2;T19C3.2;col-109;col-109;grl-5;grl-5;col-71;col-71;Y51H7C.13;Y51H7C.13;col-48;col-48;rol-1;rol-1;Y58A7A.1;Y58A7A.1;bli-6;bli-6;dao-4;dao-4;col-97;col-97;col-63;col-63;wrt-4;wrt-4	https://pubmed.ncbi.nlm.nih.gov/28645154/
Chemicals/stress	UP by artifically aged silver nanomatierls	17	182	94	31146	2.90E-19	8.60E-16	3.80E-18	B0280.7;abu-8;C42D4.3;C45B2.2;col-14;F15B9.8;ttr-31;H10E21.4;R07E5.4;R12E2.15;col-168;col-167;col-170;col-109;col-48;col-97;abu-14	NULL
Tissue	Detected in the L1 mRNA-tagging derived muscle dataset	38	182	1011	31146	2.90E-19	8.60E-16	3.80E-18	col-145;col-10;ttr-18;C02E7.6;C02E7.7;col-39;col-125;col-107;col-180;col-161;col-130;F15B9.8;F15E11.1;col-12;ram-2;F41F3.3;col-139;col-133;F53F1.4;cut-2;col-154;col-155;col-159;col-160;col-129;col-77;R12E2.15;T01G5.1;col-146;col-168;col-142;col-94;col-88;Y47D7A.13;col-71;col-97;ZK180.5;ZK84.1	"http://www.ncbi.nlm.nih.gov/pubmed/12214599,http://www.ncbi.nlm.nih.gov/pubmed/17848203"
Mutants	down by ets-4 RNAi (Habacher)	35	182	828	31146	3.00E-19	8.80E-16	3.90E-18	clec-52;C02E7.6;C04G6.2;acs-19;col-14;E01G4.6;F08F3.4;col-130;col-91;F10D11.6;F15B9.8;col-60;F41F3.3;F48G7.5;col-104;H10E21.4;dpy-14;K01D12.9;K02E11.10;col-49;col-77;grd-6;T19C3.2;col-120;col-162;col-109;col-71;col-48;rol-1;grl-16;dao-4;col-97;ZK180.6;col-63;wrt-4	NULL
Chemicals/stress	Down by H2S 12H	20	182	167	31146	3.20E-19	9.60E-16	4.20E-18	col-7;C42D4.3;col-180;E01G4.6;F10D11.6;col-104;col-77;pqn-63;col-170;T10E9.3;grd-6;T20D4.5;col-88;Y47D7A.13;Y47D7A.15;rol-1;grl-16;abu-14;ZK180.5;wrt-4	http://www.ncbi.nlm.nih.gov/pubmed/21980473
Microbes	"down by B. thuringiensis (BT247), proteomics"	18	182	117	31146	3.60E-19	1.10E-15	4.70E-18	col-125;col-14;E01G4.6;F08F3.4;F15E11.1;col-12;col-133;col-154;col-104;col-49;col-167;T19C3.2;col-109;grl-5;col-71;bli-6;col-97;col-63	http://www.ncbi.nlm.nih.gov/pubmed/25452134
Microbes	Down infected by S. Aureus 8H	21	182	198	31146	4.00E-19	1.20E-15	5.10E-18	ttr-18;col-39;gpx-5;ugt-41;nlp-24;ram-2;grl-4;col-133;F53F1.4;col-159;ugt-13;R07E3.4;R07E5.4;grd-14;col-142;T20D4.5;col-94;gln-3;lact-8;col-137;col-63	http://www.ncbi.nlm.nih.gov/pubmed/20617181
DAF/Insulin/food	UP by daf-2 mutant (Kumar)	35	182	840	31146	4.60E-19	1.40E-15	6.00E-18	clec-52;gpx-5;C15A11.4;col-7;col-62;C39B5.5;ugt-41;col-13;col-60;col-81;col-139;decr-1.1;col-133;col-159;col-160;ugt-13;ttr-2;col-129;R07E3.4;col-147;col-146;col-142;col-141;col-94;col-92;col-88;gln-3;col-120;Y37E11B.7;grsp-1;clec-174;Y47D7A.15;col-137;rol-1;Y71H2AM.13	NULL
Mutants	"UP by tbx-2(bx59) mutant, embryos"	38	182	1029	31146	5.20E-19	1.50E-15	6.70E-18	clec-52;col-145;B0310.6;ttr-18;abu-8;C05E7.2;col-39;gpx-5;C42D4.3;C45B2.2;col-14;F08F3.4;F11E6.4;col-12;col-13;ttm-2;grl-4;F53F1.4;col-159;col-160;ttr-31;ttr-2;tyr-2;R07E3.4;R07E5.4;R12E2.7;grd-14;tbb-6;col-147;col-168;toh-1;col-109;clec-174;col-48;Y58A7A.1;Y71H2AM.13;col-97;ZK84.1	http://www.ncbi.nlm.nih.gov/pubmed/23595631
